연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
헵시바3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
캐리마3D프린터,10,0.0,0.0,< 10,0.5,12.5,2,중간
3D프린터주문,20,0.3,1.37,40,1.3,2.9,13,중간
3D프린터인형,20,0.5,2.93,30,2.3,6.82,15,높음
3D프린터공유,20,0.8,4.55,< 10,0.0,0.0,2,중간
건설3D프린터,30,0.7,2.28,130,0.9,0.84,3,높음
3D프린터부품제작,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
PCB3D프린터,10,1.0,9.1,10,0.0,0.0,3,높음
CJP3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D프린터학과,50,0.3,0.67,70,0.0,0.0,3,높음
3D프린터하우스,10,0.0,0.0,30,1.8,7.28,3,높음
3D프린터하는법,10,0.0,0.0,10,0.0,0.0,3,높음
3D프린터크기,10,0.0,0.0,10,0.4,2.5,3,높음
3D프린터커뮤니티,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터주얼리,10,0.0,0.0,10,0.0,0.0,3,높음
모형만들기,160,1.1,0.77,380,11.7,3.5,15,중간
플라스틱성형업체,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
교회투시도,< 10,0.5,9.34,< 10,0.0,0.0,15,높음
스케치프로그램,530,0.7,0.15,320,0.3,0.12,3,높음
MIMICS,180,0.4,0.24,120,0.0,0.0,3,높음
MATERIALISE,200,0.3,0.18,170,0.3,0.22,3,높음
INSPIRE,5170,0.8,0.02,16500,8.3,0.06,13,중간
조형물만들기,10,0.0,0.0,20,0.0,0.0,3,높음
CNC가공프로그램,30,0.7,1.99,50,0.0,0.0,6,중간
산업디자인전문회사,320,0.5,0.18,30,0.0,0.0,15,중간
아이디어스케치,460,0.4,0.1,540,0.0,0.0,15,높음
시제품개발,100,0.7,0.71,20,2.4,9.68,15,높음
FDM방식3D프린터,< 10,0.4,7.15,< 10,0.0,0.0,2,중간
듀얼노즐,10,0.0,0.0,10,0.0,0.0,3,높음
캐드도면,2950,6.7,0.25,2870,5.3,0.2,15,중간
아크릴목업,< 10,0.9,9.38,< 10,0.0,0.0,13,중간
선반가공,1080,3.0,0.31,1690,27.3,1.78,15,중간
제품목업,60,1.9,3.17,20,0.7,2.9,15,높음
캐드설계,80,0.0,0.0,100,0.3,0.37,15,높음
평택캐드,20,0.1,0.64,30,0.7,2.23,13,중간
캐드맥스,80,0.1,0.18,50,0.0,0.0,15,높음
수원아두이노,< 10,0.0,0.0,10,0.3,2.57,3,높음
제조업,3460,2.7,0.09,4690,0.0,0.0,15,중간
건축물모형제작,< 10,1.0,24.0,< 10,0.0,0.0,6,중간
3D프린터임대,20,1.0,4.33,10,0.3,2.39,14,높음
미닫이문도면,130,0.0,0.0,80,0.0,0.0,2,중간
얼티메이커3,10,0.4,3.71,< 10,0.0,0.0,2,중간
김포CNC,20,0.4,1.76,20,0.0,0.0,3,낮음
C4D,1880,4.1,0.24,1410,15.7,1.2,15,중간
ULTIMAKER3,10,0.4,2.41,< 10,0.0,0.0,6,중간
3D입체사진,10,0.2,1.3,30,1.7,4.63,12,중간
5축가공,230,4.9,2.19,190,3.3,1.84,15,중간
대구3D프린트,< 10,0.0,0.0,< 10,0.0,0.0,11,중간
건물모형만들기,10,0.1,0.94,50,0.7,1.31,10,중간
로봇설계,30,0.3,0.68,60,0.0,0.0,15,높음
SLM,440,0.3,0.07,600,1.8,0.32,15,중간
목업만들기,150,0.3,0.26,40,0.0,0.0,3,높음
자동차모형제작,10,0.1,0.76,20,1.3,4.31,15,높음
METAL3DPRINTER,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
아이소,800,3.7,0.51,1330,7.5,0.61,15,중간
광주3D,10,0.3,1.86,20,0.3,1.39,15,높음
얼티메이커,220,8.5,4.09,70,0.0,0.0,5,낮음
ULTIMAKER,200,3.0,1.54,50,2.0,3.71,11,중간
연마,2870,2.5,0.1,3870,11.3,0.32,15,중간
PLC교육,440,10.7,2.73,260,9.7,3.93,15,중간
가공업체,130,3.1,2.63,60,1.7,2.74,15,중간
MCT가공,710,4.9,0.75,910,11.0,1.28,15,중간
3D프린터AS,< 10,0.3,6.67,10,0.3,3.34,3,높음
정밀가공,310,6.3,2.22,180,4.8,2.66,15,중간
부산목업,10,1.5,11.38,< 10,0.0,0.0,13,중간
자동차스케치,80,0.9,1.13,210,1.3,0.66,15,높음
제품스케치,50,0.1,0.25,50,2.0,3.85,15,높음
액상3D프린터,10,1.3,9.53,< 10,0.0,0.0,3,높음
플라스틱모형제작,10,0.7,3.93,10,0.0,0.0,15,높음
레이저커팅기가격,10,0.1,1.37,10,1.0,6.67,15,높음
3D프린팅기술,250,0.0,0.0,160,0.0,0.0,3,높음
대전3D프린트,30,0.1,0.26,10,0.0,0.0,14,높음
대전목업,10,1.5,10.19,10,0.0,0.0,14,높음
렌더링프로그램,150,0.3,0.2,100,0.0,0.0,13,중간
금속파우더,30,0.9,2.27,10,2.3,12.5,15,높음
케이스소량제작,< 10,0.1,1.76,10,0.7,5.13,8,중간
금속디자인,50,0.3,0.57,120,1.3,1.14,15,높음
아이소제작,10,0.0,0.0,< 10,0.0,0.0,15,높음
3D프린터재료시장,10,1.3,10.26,30,0.4,1.45,3,높음
EOS3D프린터,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터수리,50,2.1,4.5,30,3.7,9.91,9,중간
건축설계프로그램,180,3.0,1.75,150,1.3,0.9,11,중간
시제품설계,10,0.1,1.12,< 10,0.0,0.0,15,높음
풀컬러3D프린터,10,0.5,2.93,10,0.0,0.0,10,중간
대전시제품,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
솔리드엣지가격,10,1.1,6.25,20,1.2,4.92,3,낮음
대전3D,10,0.0,0.0,10,0.0,0.0,15,높음
블랜더3D,30,0.0,0.0,20,0.0,0.0,3,높음
마스터캠,1050,6.7,0.7,880,14.3,1.76,15,중간
EBM,700,1.7,0.51,670,1.8,0.38,15,중간
주택조감도,30,0.9,3.33,30,0.0,0.0,15,높음
조트렉스,10,1.0,7.9,< 10,0.0,0.0,3,높음
CNC밀링기,20,0.0,0.0,20,0.6,4.35,2,중간
DLP방식,60,0.0,0.0,40,0.0,0.0,3,높음
DLP방식3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
사진인화기대여,10,2.7,24.25,< 10,0.0,0.0,3,높음
포토프린터대여,10,0.9,5.76,20,3.0,11.12,14,중간
사진인화기렌탈,< 10,1.1,27.28,< 10,0.0,0.0,3,높음
프리랜서인테리어디자이너,< 10,0.0,0.0,10,0.6,4.77,2,중간
3D도안,160,0.3,0.22,180,0.0,0.0,3,높음
인테리어디자인의뢰,< 10,1.1,15.39,< 10,0.0,0.0,2,중간
광경화3D프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
포항캐드,20,0.2,0.82,30,0.3,0.99,11,중간
정밀측정,140,0.4,0.31,100,1.8,1.75,15,높음
기계부품,240,3.5,1.63,140,7.3,5.17,15,중간
대전3D프린팅,50,2.7,4.35,30,5.0,13.52,15,중간
종이모형제작,10,1.7,11.29,< 10,0.7,11.12,13,중간
3D사진,150,1.2,0.91,590,9.0,1.67,15,중간
3D인형,40,1.1,2.81,170,17.0,10.31,15,높음
레진피규어,610,7.3,1.27,1850,60.3,3.54,15,중간
피규어만드는법,10,0.0,0.0,40,1.7,4.63,3,높음
금형업체,100,2.6,2.88,50,3.7,7.06,15,높음
목업비용,20,0.2,1.04,10,0.0,0.0,15,중간
비누몰드제작,30,3.5,11.93,70,17.0,24.29,14,중간
얼티메이커2,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
맥스프로그램,80,0.0,0.0,90,0.0,0.0,13,중간
SHINING3D,40,0.1,0.31,< 10,0.0,0.0,10,중간
GIBBSCAM,20,0.4,1.5,20,0.0,0.0,3,높음
기계설계업체,10,0.5,3.59,< 10,0.5,10.0,15,높음
기계설계사무소,< 10,0.2,2.5,10,0.0,0.0,13,중간
대구카티아,10,0.7,5.11,20,0.7,2.67,11,중간
3D프린터구입,< 10,1.0,33.34,< 10,0.0,0.0,3,높음
3D프린터쇼핑몰,10,0.5,4.38,< 10,0.0,0.0,15,높음
LCD3D프린터,60,0.7,1.26,30,0.0,0.0,3,높음
제품3D모델링,10,0.0,0.0,10,0.0,0.0,3,높음
ULTIMAKER2+,10,0.7,7.41,< 10,0.0,0.0,3,높음
3D회사,40,0.4,1.28,30,0.0,0.0,15,중간
임가공,2620,2.5,0.11,1970,0.7,0.04,15,중간
의료기기전시회,80,0.3,0.39,30,0.0,0.0,9,중간
알루미늄목업,10,1.2,8.5,< 10,0.0,0.0,15,높음
3D프린터박람회,20,0.2,0.85,50,0.7,1.09,5,중간
대구캐드캠,20,0.3,1.32,20,0.0,0.0,11,중간
평택CAD,< 10,0.7,6.58,20,0.0,0.0,8,중간
CAD작업,20,0.3,1.06,10,0.0,0.0,11,중간
제품기구설계,< 10,0.3,3.34,< 10,0.0,0.0,15,높음
대구캐드,40,0.5,1.14,110,7.3,6.86,15,높음
프루사,150,3.0,2.17,140,0.0,0.0,8,중간
조감도비용,20,0.8,4.64,20,0.0,0.0,15,중간
모형제작비용,< 10,0.3,11.12,< 10,0.0,0.0,15,높음
샘플만들기,10,2.0,25.0,20,0.0,0.0,1,중간
리플리케이터,30,0.0,0.0,20,0.0,0.0,3,높음
Z18,10,0.3,2.33,10,0.0,0.0,3,높음
포토프린터렌탈,20,1.8,7.17,10,0.3,4.17,15,높음
3D프로그램,1540,2.7,0.2,1180,1.0,0.09,15,중간
3D프린터제조,10,0.1,0.98,10,0.0,0.0,15,높음
유니버셜레이져,< 10,0.0,0.0,< 10,0.0,0.0,5,중간
3D제품디자인,30,0.5,1.42,20,0.0,0.0,15,높음
국내3D프린터,40,0.9,2.14,50,0.0,0.0,15,높음
3D프린트대여,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
용기인쇄,30,2.4,6.31,40,5.3,12.13,15,높음
ULTIMAKER2,10,0.7,4.17,< 10,0.0,0.0,3,높음
솔리드웍스뷰어,270,1.2,0.47,10,0.0,0.0,15,중간
자동차디자인,420,1.2,0.32,700,3.7,0.58,15,중간
기계설계회사,40,0.5,1.31,20,0.0,0.0,15,높음
전신3D스캐너,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
제트프린터,20,0.5,2.0,10,1.0,6.67,10,중간
투명3D프린트,< 10,1.5,30.0,< 10,0.0,0.0,2,중간
프린터제조사,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
3D4U,80,0.0,0.0,20,0.3,2.78,3,높음
3DI,60,19.2,30.9,30,6.7,20.94,2,낮음
3DP-110F,10,0.6,5.44,< 10,0.3,8.34,8,중간
3DPPT,30,0.0,0.0,10,0.0,0.0,2,중간
3D글룩,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
3D금형,10,0.8,7.39,10,1.0,6.67,14,중간
3D도면프로그램,100,0.6,0.65,60,0.0,0.0,13,중간
3D디자인프로그램,90,0.0,0.0,40,0.0,0.0,13,중간
3D마우스,170,1.5,0.95,170,2.8,1.73,10,중간
3D메탈프린터,< 10,0.2,3.28,< 10,0.0,0.0,12,중간
3D바디스캐너,20,0.5,2.03,20,0.4,2.09,6,중간
3D설계프로그램,170,0.4,0.23,90,0.0,0.0,15,중간
3D인벤터,90,0.4,0.5,40,0.7,1.49,12,중간
3D조형물,< 10,0.7,9.17,10,0.7,5.13,15,높음
3D측정장비,< 10,0.0,0.0,< 10,0.3,8.34,13,중간
3D프린트기,40,0.3,0.84,120,1.7,1.51,15,높음
3D프린트체험,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
3D프린팅모델,10,0.3,2.78,< 10,0.0,0.0,3,높음
3D프린팅소재,70,0.8,1.22,30,0.0,0.0,5,중간
3D프린팅시간,10,0.0,0.0,10,0.0,0.0,2,중간
3D프린팅학과,30,0.2,0.87,30,0.0,0.0,4,낮음
CAD3D,210,0.0,0.0,60,0.3,0.57,15,중간
SLM프린터,10,0.0,0.0,< 10,0.0,0.0,3,높음
대구3D,60,0.5,0.77,40,0.0,0.0,15,중간
라이노3D구매,< 10,0.0,0.0,< 10,0.4,9.1,3,높음
왁스프린터,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
조감도가격,20,0.1,0.36,10,0.0,0.0,15,높음
EOS3DPRINTER,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
폴리젯,20,0.0,0.0,20,0.3,1.76,3,높음
일산오토캐드,< 10,0.2,9.1,< 10,1.5,13.64,11,중간
도면사,30,1.8,4.77,40,1.0,2.26,3,높음
오토캐드레빗,90,0.0,0.0,20,0.0,0.0,14,중간
CAD도면,220,0.4,0.2,80,0.0,0.0,15,높음
대구3D프린팅,50,2.4,4.57,50,0.3,0.6,15,중간
MAKERBOTREPLICATOR+,20,1.3,5.56,< 10,0.0,0.0,3,높음
모형업체,20,0.7,3.67,10,0.0,0.0,15,높음
3D콘텐츠,10,0.2,1.54,10,0.0,0.0,15,높음
금속가공,510,9.4,2.04,490,14.8,3.28,15,중간
제품디자인프로그램,60,0.1,0.16,50,0.0,0.0,11,중간
대구3D프린터,150,2.1,1.37,270,12.0,4.82,15,중간
와우3D,20,3.0,14.29,10,0.9,6.25,1,중간
산업용3D프린터가격,< 10,0.4,4.59,< 10,0.0,0.0,15,높음
RAISE3D,60,3.5,5.99,10,1.5,9.81,6,중간
DESKTOPMETAL,160,0.0,0.0,410,0.0,0.0,2,중간
실리콘시제품,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
실리콘목업,10,0.5,5.48,20,0.7,2.23,7,중간
밀링기,340,1.9,0.56,390,0.5,0.14,15,중간
3D모델링교육,20,0.8,3.48,10,0.8,5.0,15,높음
조트랙스,90,0.8,1.03,50,0.5,1.13,9,중간
도어디자인,30,0.5,1.82,70,1.8,2.58,13,중간
인천오토캐드,< 10,0.1,1.49,< 10,0.3,8.34,15,높음
투시도제작,30,0.7,2.72,10,0.0,0.0,15,높음
랜더링,3130,1.6,0.06,3610,1.3,0.05,15,중간
CO2레이저커팅기,20,0.9,4.45,< 10,0.0,0.0,7,중간
3D디자이너,90,0.0,0.0,120,0.0,0.0,15,높음
CADMAX,40,0.3,0.62,10,0.0,0.0,14,중간
역설계,580,5.5,1.02,270,4.5,1.8,15,중간
3D캐릭터만들기,90,0.1,0.15,120,0.0,0.0,15,높음
설계용역,230,0.7,0.34,90,0.0,0.0,15,높음
설계도,1720,1.8,0.11,1530,3.0,0.21,15,중간
주택모형,40,0.7,1.84,130,1.5,1.2,15,높음
캡스톤디자인,6810,4.1,0.07,7010,4.0,0.07,15,중간
아크릴레이저커팅기,10,0.2,1.2,40,0.3,0.86,9,중간
3D외주,50,0.9,1.74,40,1.8,4.49,15,높음
조감도프로그램,70,0.0,0.0,40,0.0,0.0,3,높음
주방도면,150,1.4,1.01,150,2.7,1.74,15,높음
캐드디자인,30,0.1,0.46,50,0.0,0.0,14,높음
카티아도면,240,0.4,0.18,110,0.0,0.0,15,중간
울산3D프린트,< 10,0.0,0.0,40,0.0,0.0,8,중간
부산시제품제작,20,1.1,5.4,10,1.0,9.1,15,높음
대구시제품제작,10,1.7,12.84,< 10,0.0,0.0,14,높음
대구아두이노,30,0.3,1.02,60,0.0,0.0,15,높음
부산아두이노,30,0.2,0.55,50,0.0,0.0,11,중간
광고CG,10,0.1,1.22,10,0.3,2.23,15,높음
대구VR,80,0.1,0.17,610,0.0,0.0,15,높음
3D광고,30,0.4,1.29,40,1.0,2.18,15,중간
3D제품영상,10,1.0,9.15,< 10,0.0,0.0,15,중간
3D홍보영상,100,1.4,1.66,30,0.3,1.12,15,중간
VR편집,30,0.3,0.99,10,0.0,0.0,3,높음
CG제작,20,0.5,2.74,20,0.5,2.0,15,높음
CG작업,20,0.4,1.6,60,1.0,1.64,15,높음
3DMAX외주,< 10,0.0,0.0,10,0.0,0.0,3,높음
내부투시도,70,0.3,0.53,40,0.0,0.0,15,높음
LASERCUTTER,20,0.3,1.59,< 10,0.0,0.0,3,높음
자동차도면,200,0.3,0.14,150,0.7,0.46,11,중간
조감도만들기,40,0.0,0.0,30,0.0,0.0,3,높음
렌더링,4630,1.3,0.04,5730,6.0,0.12,15,중간
VR영상제작,70,2.8,4.39,60,4.2,6.62,15,중간
싱크대도면,210,5.2,2.6,200,0.7,0.4,4,낮음
3D모델링외주,50,1.2,2.22,30,3.0,9.68,15,높음
지그주문제작,< 10,0.7,66.67,< 10,0.0,0.0,3,높음
라이노5,110,0.1,0.06,40,0.0,0.0,15,높음
제품모델링,50,0.9,1.7,30,1.0,2.64,15,높음
도면인쇄,70,1.3,2.17,30,1.0,3.13,15,높음
3D영상촬영,10,0.4,3.16,10,0.0,0.0,7,중간
모델링알바,10,0.1,0.73,30,0.3,1.02,14,높음
제품디자인비용,10,0.1,0.61,< 10,0.0,0.0,15,높음
레이저커팅기추천,10,0.1,1.67,< 10,0.5,8.34,15,높음
패키지구매,< 10,0.4,4.77,< 10,0.4,4.35,3,높음
패키지인쇄업체,< 10,1.4,15.56,10,0.0,0.0,15,높음
포장박스제조,10,1.0,8.34,10,0.0,0.0,13,중간
프로덕트디자인,150,0.2,0.15,150,0.8,0.57,15,높음
플라스틱목업,10,0.1,0.48,< 10,0.3,4.17,15,높음
플라스틱제품설계,10,0.1,1.49,< 10,0.3,3.71,15,높음
플라스틱포장케이스,10,0.4,3.02,20,2.7,9.53,14,높음
핸드폰박스,30,0.5,1.6,150,4.0,2.62,13,중간
홍보파일,< 10,0.1,0.96,< 10,0.3,5.56,15,높음
홍삼박스,40,1.9,4.35,100,6.0,6.32,15,높음
화장품케이스,420,10.4,2.62,2300,35.3,1.62,15,중간
생선박스,20,0.0,0.0,80,2.0,2.67,13,중간
섀도우케이스,10,0.0,0.0,100,0.0,0.0,3,높음
선물상자세트,20,1.0,3.85,60,0.3,0.54,3,높음
선물포장케이스,30,0.9,3.02,40,0.5,1.43,15,높음
셋트박스,10,0.3,3.04,100,0.0,0.0,3,높음
솔리드웍스설치,190,0.5,0.28,60,0.3,0.54,12,중간
쇼핑백디자인,360,11.2,3.36,250,8.3,3.61,15,높음
순금디자인,50,0.0,0.0,480,2.0,0.46,3,높음
아이스크림패키지,< 10,0.4,4.35,10,0.0,0.0,3,높음
아이스크림포장,40,0.3,0.78,260,11.8,4.76,15,높음
악세사리선물상자,10,0.0,0.0,70,0.3,0.47,3,높음
악세서리디자인,< 10,0.3,3.71,20,1.0,3.85,3,높음
역설계프로그램,10,0.3,2.09,< 10,0.0,0.0,10,중간
와인봉투,70,1.9,2.83,240,5.5,2.48,15,높음
와인종이박스,< 10,0.0,0.0,40,0.3,0.76,14,높음
와인패키지,100,3.9,4.14,180,5.8,3.51,15,중간
와인포장,480,4.7,1.16,2050,24.5,1.4,15,중간
와인포장상자,10,1.2,12.0,20,2.7,14.82,15,높음
원형투명케이스,10,0.2,1.63,80,1.0,1.25,14,높음
이쁜선물상자,< 10,0.4,8.0,20,1.3,5.69,15,높음
이쁜포장박스,10,0.1,0.97,40,4.3,12.39,13,중간
인천쇼핑백,10,0.5,5.39,20,0.0,0.0,14,높음
자동차렌더링,20,0.0,0.0,20,0.0,0.0,3,높음
자동차설계,160,0.1,0.06,180,0.0,0.0,15,중간
자동차설계도면,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
자동차익스테리어,30,0.0,0.0,70,0.3,0.51,3,높음
자동차케이스,90,0.8,1.06,540,4.3,0.9,14,높음
잭클린케이스,< 10,0.3,8.34,10,0.0,0.0,3,높음
제품공모전,30,1.8,4.81,20,1.0,4.55,3,높음
제품디자인업체,30,1.2,4.99,< 10,0.8,9.38,15,중간
제품렌더링,40,0.3,1.02,40,0.0,0.0,15,높음
조립식상자,50,2.3,4.56,120,0.7,0.62,15,중간
종이폴더,50,0.3,0.74,30,0.0,0.0,13,중간
주류박스,40,1.0,2.57,120,1.0,0.87,8,중간
중고케이스,80,0.7,0.85,110,0.0,0.0,3,높음
쥬얼리상자,40,1.6,4.58,130,10.7,7.91,15,높음
지함상자,< 10,0.2,2.18,< 10,1.0,25.0,8,중간
캔디자인,40,2.0,4.84,50,0.0,0.0,14,중간
컴퓨터포장박스,30,0.9,2.67,50,1.7,3.79,8,중간
케이스꾸미기,80,0.3,0.44,740,4.8,0.72,15,중간
케이스제작업체,30,2.1,7.41,20,2.8,10.58,15,높음
케잌박스,80,3.9,5.26,430,28.0,7.78,15,높음
크라프트지상자,50,2.8,5.7,100,8.0,8.61,15,높음
클릭아트코리아,40,0.7,1.88,< 10,0.0,0.0,5,중간
3DDRAWING,10,0.6,4.17,< 10,0.0,0.0,2,중간
3DSYSTEM,20,0.0,0.0,30,0.0,0.0,3,높음
3D모델러,430,1.0,0.26,580,1.0,0.19,15,중간
3D스캐너가격,10,0.1,0.52,10,2.0,12.5,15,높음
3D스캐너프로그램,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
3D스캐닝,240,3.4,1.56,140,5.0,3.5,15,중간
3D제품,20,0.2,1.0,10,0.0,0.0,15,높음
3D프린터전시회,40,0.1,0.19,50,0.7,1.37,13,중간
3D프린터활용,210,0.3,0.14,130,0.0,0.0,14,중간
LIGHTWAVE,60,0.7,1.08,70,0.0,0.0,3,높음
PAKAGE,540,1.0,0.21,430,0.0,0.0,3,높음
RAVIT,50,0.2,0.33,40,0.3,0.63,11,중간
간단케이스,10,1.3,13.34,10,0.0,0.0,3,높음
견과류박스,< 10,0.1,1.12,20,0.5,2.18,15,높음
고급상자제작,< 10,0.7,12.23,< 10,0.0,0.0,15,높음
고급쇼핑백,370,20.6,6.16,550,33.0,6.74,15,높음
골판지박스공장,10,0.5,3.04,20,0.0,0.0,15,중간
과자디자인,10,0.0,0.0,20,0.3,2.23,3,높음
국수포장,20,0.7,4.45,100,1.0,1.04,3,높음
기계설계,1250,1.5,0.13,1080,7.5,0.77,15,중간
기구설계회사,10,0.1,0.67,< 10,0.0,0.0,15,높음
닥터디자인,40,0.0,0.0,120,1.3,1.0,3,높음
대구라이노,< 10,0.3,3.34,10,0.3,3.34,15,높음
대전3D프린터,50,0.5,0.87,50,1.0,1.73,15,높음
디비디제작,< 10,0.0,0.0,< 10,1.0,20.0,9,중간
디자인상자,10,1.6,10.27,30,5.8,15.55,14,중간
디지털목업,30,0.0,0.0,20,0.0,0.0,3,높음
러프스케치,380,0.1,0.02,570,0.5,0.1,15,중간
레빗MEP,20,0.0,0.0,< 10,0.0,0.0,10,중간
마닐라박스,100,7.4,7.75,30,2.0,6.67,15,높음
마스크팩패키지,10,0.9,5.47,< 10,0.0,0.0,15,높음
목걸이선물상자,30,1.2,4.53,210,1.7,1.0,9,중간
목업샘플,80,0.3,0.44,30,1.0,2.71,15,중간
바인더주문제작,90,4.5,5.38,50,10.6,21.16,15,높음
바인더커버,30,0.4,1.21,140,2.8,2.28,15,높음
박스로만들기,100,0.0,0.0,640,0.0,0.0,3,높음
부산시제품,10,0.8,6.25,< 10,1.0,11.12,15,높음
부산카티아,10,0.4,4.4,10,1.3,11.37,11,중간
비누포장박스,40,2.9,8.42,150,16.0,11.19,15,높음
사사제작,40,1.3,3.52,20,1.0,3.71,15,높음
상자도매,70,4.3,6.26,140,17.8,13.25,15,높음
상자만들기,230,0.6,0.28,850,3.5,0.44,15,높음
상자포장,190,1.7,1.03,690,8.8,1.51,15,높음
시설물디자인,< 10,0.5,6.0,< 10,0.0,0.0,13,중간
포장용품,800,23.7,3.31,2330,123.3,6.02,15,중간
제품포장,200,7.9,4.08,160,10.7,7.52,15,중간
원룸설계,30,0.7,2.16,80,3.0,3.9,15,높음
기계도면,260,1.1,0.45,150,1.0,0.68,15,중간
포장지디자인,160,6.6,4.54,110,12.3,9.95,15,중간
3D도면작업,< 10,0.4,6.58,< 10,0.0,0.0,13,중간
패키징,1330,5.7,0.48,1390,1.7,0.14,15,중간
설계사무실,70,0.3,0.38,90,0.7,0.76,15,높음
주얼리상자,60,2.7,4.54,130,10.5,8.08,15,높음
3D컴퓨터그래픽,30,0.1,0.25,60,0.8,1.16,15,높음
캐릭터3D모델링,10,1.0,8.34,10,0.7,4.45,3,높음
자동차3D모델링,10,0.0,0.0,< 10,0.0,0.0,3,높음
박스소량주문,60,5.3,8.49,20,1.0,4.35,14,높음
주택설계,380,8.6,2.45,440,18.0,4.4,15,중간
스카라,210,0.6,0.32,1040,1.0,0.08,11,중간
아이소메트릭,1490,1.7,0.13,950,0.0,0.0,15,중간
농가주택설계도면,10,0.1,0.64,40,0.3,0.8,9,중간
모델링외주,20,0.2,0.8,20,0.7,2.57,15,높음
스케치업프로,560,0.9,0.17,150,0.0,0.0,15,중간
의류패키지,30,0.8,2.14,10,0.0,0.0,7,중간
박스프린트,60,1.7,3.03,50,6.8,12.28,15,높음
세트박스,40,0.8,1.69,150,1.5,1.05,10,중간
박스만들기,170,1.5,0.99,560,9.0,1.75,15,중간
바인더소량제작,20,1.2,4.8,30,4.3,14.66,15,높음
제품디자인의뢰,10,1.0,10.0,10,0.3,2.09,15,높음
