연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
PDF캐드파일,20,0.0,0.0,< 10,0.0,0.0,3,높음
PDF파일CAD변환,90,0.0,0.0,20,0.0,0.0,3,높음
PDF파일을DWG로변환,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
IGS변환,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CATDRAWING뷰어,20,0.0,0.0,< 10,0.0,0.0,3,높음
AUTOCADELECTRICAL,70,0.0,0.0,10,0.0,0.0,3,높음
설계캐드,20,0.0,0.0,40,0.0,0.0,3,높음
DWGDXF변환,40,0.0,0.0,< 10,0.0,0.0,1,중간
JT파일,40,0.0,0.0,< 10,0.0,0.0,3,높음
DXF파일,930,3.6,0.39,270,0.0,0.0,7,중간
캐디안2D,10,0.0,0.0,< 10,0.0,0.0,3,높음
캐드뷰어프로그램,20,0.0,0.0,< 10,0.0,0.0,3,높음
투영면적,110,0.0,0.0,80,0.0,0.0,3,높음
SLDASM뷰어,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
STP파일보기,10,0.0,0.0,< 10,0.0,0.0,3,높음
X_TVIEWER,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
모델링뷰어,10,0.0,0.0,< 10,0.0,0.0,3,높음
캐드3D뷰어,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
.ASM,10,0.0,0.0,< 10,0.0,0.0,3,높음
3D어셈블리,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3D파일뷰어,70,0.7,0.97,< 10,0.0,0.0,3,높음
3D파일열기,10,0.0,0.0,< 10,0.0,0.0,3,높음
ADOBE3D,10,0.0,0.0,< 10,0.0,0.0,3,높음
CGR뷰어,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CREOVIEWER,10,0.7,5.13,< 10,0.0,0.0,3,높음
EDRAWINGVIEWER,10,3.0,20.0,< 10,0.0,0.0,1,중간
NX파일,10,0.0,0.0,< 10,0.0,0.0,3,높음
PDF3D,60,0.0,0.0,10,0.0,0.0,3,높음
PRT,420,0.0,0.0,660,0.0,0.0,3,높음
오토캐드2015,280,0.4,0.15,80,0.3,0.4,15,높음
PDFCAD변환,310,0.0,0.0,50,0.0,0.0,3,높음
PRT파일,110,0.8,0.74,10,0.0,0.0,5,중간
캐디안구매,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
UG뷰어,< 10,1.0,25.0,< 10,0.0,0.0,3,높음
3DVIEW,60,0.5,0.8,20,0.0,0.0,10,중간
STP파일변환,50,0.0,0.0,< 10,0.0,0.0,3,높음
CATPART,100,0.3,0.33,10,0.0,0.0,6,중간
프로이뷰어,20,0.7,2.78,< 10,0.0,0.0,3,높음
3D뷰어프로그램,20,0.0,0.0,< 10,0.0,0.0,3,높음
건축캐드,770,2.5,0.34,1630,27.3,1.77,15,높음
X_T,150,0.0,0.0,20,0.0,0.0,3,높음
3DPDF변환,20,0.0,0.0,< 10,0.0,0.0,3,높음
INTELLICAD,10,0.0,0.0,< 10,0.0,0.0,3,높음
중국산캐드,10,0.0,0.0,< 10,0.0,0.0,1,중간
유니캐드,50,2.3,4.17,10,0.7,4.45,3,높음
3DPDF,260,1.4,0.56,40,0.3,0.86,7,중간
카티아파일,60,0.0,0.0,10,0.0,0.0,3,높음
캐드영구버전,20,0.2,1.1,< 10,0.0,0.0,13,중간
CAD구입,< 10,0.1,1.7,< 10,0.0,0.0,12,중간
PRT파일뷰어,10,0.0,0.0,< 10,0.0,0.0,3,높음
오토캐드메커니컬,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
오토캐드2000,10,0.0,0.0,10,0.0,0.0,3,높음
캐디안가격,60,0.8,1.31,40,1.3,3.26,14,높음
카티아파일변환,10,0.0,0.0,< 10,0.0,0.0,3,높음
PRT뷰어,20,0.7,2.3,< 10,0.0,0.0,3,높음
3D도면뷰어,40,0.0,0.0,< 10,0.0,0.0,3,높음
VIZDESIGN,40,0.4,1.0,< 10,0.0,0.0,5,중간
무료오토캐드다운로드,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
오토캐드2010무료다운,10,0.0,0.0,< 10,0.0,0.0,1,중간
오토캐드2012무료다운,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
오토캐드2013무료다운,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
오토캐드2014무료다운,10,1.0,12.5,< 10,0.0,0.0,1,중간
AUTOCAD무료다운,70,6.0,16.67,< 10,0.0,0.0,1,중간
오토캐드2016무료다운,10,0.0,0.0,< 10,0.0,0.0,1,중간
오토캐드2016무료다운로드,10,0.0,0.0,< 10,0.0,0.0,1,중간
오토캐드2017무료다운,10,1.0,25.0,< 10,0.0,0.0,1,중간
오토캐드2018무료다운,60,0.0,0.0,< 10,0.0,0.0,2,중간
오토캐드2015무료다운,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
ZW캐드LT,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
3D캐드뷰어,40,0.2,0.51,< 10,0.0,0.0,12,중간
캐드가격,150,1.1,0.7,190,2.0,1.07,15,높음
캐드무료체험,20,0.7,3.34,< 10,0.0,0.0,3,높음
ROBOHELP,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CREO뷰어,20,0.0,0.0,< 10,0.0,0.0,3,높음
캐드보기,40,0.0,0.0,< 10,0.3,4.77,3,높음
XT파일,40,0.7,1.59,< 10,0.0,0.0,3,높음
캐드웹뷰어,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
3DCADVIEWER,10,0.7,4.17,< 10,0.0,0.0,3,높음
캐디안다운,10,0.6,3.58,< 10,0.0,0.0,2,중간
캐디안호환,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
PDF파일DWG로변환,20,0.7,3.04,< 10,0.0,0.0,3,높음
CATDRAWING,60,0.0,0.0,< 10,0.0,0.0,3,높음
CATPART뷰어,10,0.2,0.89,< 10,0.0,0.0,7,중간
3DXML,80,0.0,0.0,20,0.0,0.0,3,높음
X_T뷰어,20,0.0,0.0,< 10,0.0,0.0,3,높음
소프트힐스,30,1.0,25.0,20,0.0,0.0,1,중간
MS오피스단속,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
STEPFILE,50,0.4,0.76,10,0.0,0.0,2,중간
평면도프로그램,110,0.3,0.3,40,0.3,0.84,3,높음
도면그리기프로그램,100,1.3,1.34,20,0.0,0.0,3,높음
3DI,50,4.4,7.77,30,4.3,13.98,5,중간
가상인테리어,510,1.7,0.35,660,0.5,0.08,15,높음
주택설계도면,50,0.7,1.24,90,1.3,1.47,15,높음
CADIAN3D,80,0.3,0.41,< 10,0.0,0.0,3,높음
STEP파일변환,30,0.7,1.91,< 10,0.0,0.0,3,높음
