연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
옥외함,20,0.4,2.26,< 10,0.3,6.67,12,중간
앵글벤딩,10,0.3,3.34,< 10,0.0,0.0,3,높음
H빔밴딩,20,1.7,9.26,10,0.0,0.0,3,높음
안성레이저가공,10,0.4,3.34,< 10,0.0,0.0,3,높음
파주레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
수원절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
화성레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프절단,60,0.8,1.42,80,0.7,0.88,13,중간
레이저용접업체,< 10,1.0,20.0,< 10,0.0,0.0,3,높음
금형용접,20,0.3,1.39,20,0.0,0.0,3,높음
포천레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐판절곡,20,1.3,7.41,30,0.4,1.27,3,낮음
스테인레스절곡,40,1.5,3.5,80,0.0,0.0,11,중간
벤딩업체,10,0.8,5.89,20,0.0,0.0,11,중간
LASERWELDING,30,0.9,2.72,10,0.0,0.0,10,중간
철판롤링,30,0.9,3.14,10,1.1,7.9,10,중간
금형프레스,50,0.4,0.9,80,1.5,2.09,14,높음
CNC절곡,20,0.0,0.0,30,0.0,0.0,3,높음
NCT판금,40,0.8,1.88,20,0.0,0.0,12,중간
전기함,260,4.0,1.7,490,9.7,2.04,15,높음
판금설계,100,0.5,0.57,70,0.0,0.0,15,높음
태양광클램프,60,1.3,2.36,50,1.3,2.78,8,중간
인천절곡,10,1.1,10.35,< 10,0.0,0.0,3,높음
절곡집,40,1.8,4.17,90,2.5,3.43,3,높음
밴딩업체,30,1.0,2.69,40,0.0,0.0,14,높음
부산스텐용접,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
절곡레이저,< 10,0.0,0.0,10,0.0,0.0,3,높음
판가공,< 10,0.3,5.0,< 10,0.0,0.0,3,높음
김포절곡,10,0.3,3.71,< 10,0.0,0.0,3,높음
LASERCUTTING,40,0.9,2.24,10,0.3,2.09,14,높음
파이프컷팅,30,0.1,0.21,50,0.0,0.0,15,높음
파이프절단업체,10,2.0,20.0,< 10,0.0,0.0,3,높음
CNC절단,30,0.5,1.56,20,0.0,0.0,15,높음
알루미늄벤딩,40,1.7,4.11,20,0.7,2.9,13,중간
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
남양주레이저,< 10,0.2,10.0,< 10,0.0,0.0,5,중간
레이저커터,120,0.5,0.51,170,5.7,3.4,15,높음
스테인레스레이저가공,< 10,1.1,18.75,10,0.0,0.0,3,높음
스테인레스절단,40,0.4,1.1,90,1.3,1.41,13,중간
브이커팅,10,0.0,0.0,10,0.0,0.0,3,높음
부산레이저용접,10,0.0,0.0,20,0.0,0.0,2,중간
부산레이저절곡,< 10,1.4,20.0,< 10,0.0,0.0,2,중간
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
CNC펀칭,10,1.6,23.08,10,0.0,0.0,2,중간
코일절단기,< 10,0.0,0.0,10,1.0,9.1,2,중간
아연도금강판,580,8.2,1.53,480,16.7,3.76,14,높음
자동문제작,20,1.0,4.54,20,1.7,6.18,14,높음
스텐가공업체,10,0.9,9.73,10,0.0,0.0,8,중간
임가공업체,100,0.9,0.95,50,0.0,0.0,15,높음
절곡비용,10,0.0,0.0,10,0.0,0.0,3,높음
철판홀가공,< 10,0.3,6.67,20,0.0,0.0,3,높음
로링,140,0.4,0.27,330,0.3,0.11,14,높음
동원밴딩,10,0.6,5.27,< 10,0.0,0.0,2,중간
냉간벤딩,< 10,0.3,5.56,< 10,0.4,12.5,3,높음
일산렉산,< 10,0.3,7.9,10,1.0,5.56,10,중간
동원벤딩,< 10,0.0,0.0,< 10,1.0,33.34,2,중간
시흥스텐,10,0.9,7.41,10,0.0,0.0,2,중간
일산절곡,10,1.7,13.89,< 10,0.0,0.0,3,높음
김해레이저절단,10,1.1,10.35,10,0.0,0.0,3,높음
안산레이저,30,0.1,0.43,60,0.0,0.0,8,중간
H빔벤딩,< 10,2.0,40.0,< 10,0.3,4.17,3,높음
시흥레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐레스판,200,5.6,3.14,360,17.7,5.13,15,높음
철재프레임제작,10,0.2,1.86,40,1.0,2.44,14,높음
NCT레이저,10,1.0,12.5,10,0.0,0.0,1,중간
김포레이저가공,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
갈바철판,220,4.9,2.31,150,2.0,1.28,12,중간
한국특수레이져금속,< 10,2.0,25.0,< 10,0.0,0.0,1,중간
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
한국특수레이저금속,< 10,1.0,20.0,< 10,0.0,0.0,1,중간
레이저절단가공,< 10,0.3,4.77,< 10,0.0,0.0,3,높음
함석판,1650,27.4,1.8,5050,90.3,1.83,15,높음
철판경사로,20,1.9,12.5,< 10,0.0,0.0,3,높음
철판덮개,30,0.0,0.0,40,1.2,2.74,3,낮음
체크발판,20,1.3,8.89,20,0.0,0.0,3,높음
EGI판,50,1.3,2.86,10,0.7,3.71,9,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
문래동철강,30,0.9,5.0,30,0.0,0.0,1,중간
문래동철판,< 10,0.0,0.0,30,0.0,0.0,1,중간
알류미늄판,< 10,0.0,0.0,10,0.7,4.17,0,낮음
부천레이저가공,< 10,0.3,5.0,< 10,0.0,0.0,3,높음
알루미늄프레임,460,13.1,3.18,500,13.7,2.89,15,높음
경북벤딩,< 10,0.5,16.67,< 10,0.0,0.0,2,중간
대구벤딩,10,1.6,22.23,20,2.5,15.63,3,높음
철판절단판매,10,2.2,10.84,20,1.7,6.42,10,중간
남양주철강,10,0.3,2.02,50,1.7,3.88,10,중간
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
일산철강,10,1.0,9.38,20,0.0,0.0,3,높음
수원철강,20,2.2,8.0,100,4.7,4.78,7,중간
프라즈마절단,50,1.0,1.92,50,1.3,2.97,15,높음
경사로제작,40,1.8,4.74,40,2.0,5.72,14,높음
SUS체크판,10,0.8,6.9,< 10,0.0,0.0,2,중간
맨홀제작,50,1.8,3.81,10,0.6,5.72,15,높음
철판가공업체,10,0.8,9.81,10,0.8,7.32,13,중간
철판샤링,60,0.9,1.59,50,0.0,0.0,10,중간
스텐맨홀뚜껑,10,0.0,0.0,< 10,0.0,0.0,1,중간
스텐판절단,10,1.5,18.75,20,1.9,16.0,4,낮음
철제발판,60,1.3,2.23,100,1.0,1.04,15,높음
사각맨홀,550,22.8,4.65,490,22.3,4.72,15,높음
평철제작,10,0.0,0.0,10,0.0,0.0,1,중간
스텐뚜껑,100,0.5,0.51,650,1.3,0.21,15,높음
차량진입판제작,10,0.6,4.09,30,3.0,9.68,14,높음
미끄럼방지철판,60,0.5,0.9,100,1.3,1.52,6,중간
EGI철판,120,2.0,1.75,60,2.7,4.38,14,높음
문턱경사로,100,0.5,0.49,180,0.8,0.45,15,높음
판금기계,10,0.9,4.97,10,1.0,6.25,9,중간
키오스크판금,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
판금종류,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판금비용,30,0.1,0.27,160,0.0,0.0,13,중간
부산스텐제작,10,1.1,6.78,10,0.7,3.93,7,중간
스텐파이프가공,80,3.5,4.51,140,2.3,1.71,12,중간
차량진입발판,10,0.3,1.74,30,0.7,1.97,12,중간
철판로링,10,0.5,2.95,10,0.0,0.0,2,중간
철판발판,10,0.0,0.0,20,0.0,0.0,3,높음
철판타공판,10,1.8,14.71,20,0.3,1.3,6,중간
체크무늬철판,60,1.4,2.57,70,0.5,0.79,14,높음
체크무늬판,10,0.7,3.93,20,0.0,0.0,3,높음
체크플레이트,700,18.3,2.89,570,27.5,5.07,14,높음
타공판가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
타공판절곡,< 10,0.4,20.0,< 10,0.0,0.0,3,낮음
트렌치,4080,81.5,2.26,6870,220.8,3.66,15,높음
스텐덮개,20,0.3,1.45,120,0.3,0.29,3,높음
스텐발판,60,0.7,1.27,130,0.3,0.28,12,중간
알루미늄발판,230,3.3,1.53,420,16.7,4.06,15,높음
알루미늄철판,100,2.7,2.96,170,1.9,1.2,6,중간
알루미늄판절곡,10,2.5,50.0,20,1.0,9.1,2,중간
알미늄발판,40,2.5,6.82,110,2.7,2.54,9,중간
알미늄체크판,50,1.4,3.11,160,13.3,8.39,13,중간
계단철판,40,0.0,0.0,90,0.0,0.0,3,높음
함석판가공,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
입구발판,160,1.2,0.77,410,0.3,0.07,15,높음
계단절곡,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
맨홀덮개,110,2.3,2.26,170,0.7,0.41,10,중간
맨홀뚜껑제작,20,0.4,1.78,20,0.7,4.45,11,중간
멘홀뚜껑,50,1.0,2.07,100,3.0,2.78,14,높음
무늬철판계단,10,1.0,8.58,10,0.0,0.0,3,높음
무늬판,20,1.5,6.42,30,0.0,0.0,8,중간
미끄럼방지계단,20,0.2,0.8,140,4.0,2.67,15,높음
브라켓제작,80,2.8,3.8,90,0.0,0.0,14,높음
사각맨홀뚜껑,200,7.6,4.01,400,20.3,4.96,14,높음
경사로발판,70,1.5,2.16,100,5.0,5.44,15,높음
경사로진입판,50,1.3,2.64,60,0.7,0.92,15,높음
계단경사로,60,1.3,2.37,150,5.3,3.66,15,높음
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
판금집,10,0.5,4.77,10,0.5,5.27,2,중간
앵글밴딩,10,1.3,7.29,10,0.7,4.45,8,중간
칼라스텐,130,8.0,6.59,140,17.1,13.24,14,높음
자동온도조절장치,50,0.5,0.97,50,1.0,1.67,15,높음
현관문번호키,1130,17.4,1.71,7920,229.4,3.11,15,높음
정밀공업,30,0.0,0.0,30,0.0,0.0,3,높음
미세가공,10,0.0,0.0,10,0.0,0.0,3,높음
3D도면설계,10,1.3,8.89,< 10,0.0,0.0,3,높음
성남절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
알루미늄선반가공,10,0.7,7.15,10,0.0,0.0,3,높음
무산소동가공,< 10,1.0,12.5,< 10,0.0,0.0,1,중간
표면처리종류,20,0.6,2.5,10,0.0,0.0,2,중간
표면처리규격,10,0.0,0.0,< 10,0.0,0.0,1,중간
제주절곡,10,0.7,6.67,10,0.0,0.0,3,높음
스테인레스CNC,< 10,0.8,16.67,< 10,0.0,0.0,1,중간
아크릴탭가공,< 10,0.5,8.34,< 10,0.0,0.0,2,중간
아크릴곡면가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
스텐파이프절단,40,0.8,1.87,50,0.5,1.07,15,높음
곡면가공,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
육면가공,10,1.5,13.64,10,0.0,0.0,2,중간
파주철공소,< 10,0.7,13.34,30,0.0,0.0,3,낮음
NC절곡기,< 10,0.7,10.0,10,0.0,0.0,3,높음
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐벤딩,10,0.2,1.24,10,0.0,0.0,9,중간
파이프형상가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프라즈마가공,10,1.8,15.39,< 10,0.0,0.0,2,중간
홀가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
서스파이프규격,120,2.1,1.86,60,0.0,0.0,3,낮음
심가공,20,2.0,11.77,< 10,0.0,0.0,1,중간
알루미늄후가공,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
탭가공규격,20,0.0,0.0,20,0.0,0.0,2,중간
소형케이스,30,0.1,0.39,70,0.0,0.0,15,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,15,높음
스테인리스가공,50,2.1,4.57,60,1.7,3.21,15,높음
외함제작,30,2.0,6.53,< 10,0.0,0.0,13,중간
알루미늄판가공,60,1.9,3.23,40,0.0,0.0,15,높음
레이저용접,420,3.5,0.91,500,12.3,2.66,15,높음
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
파이프자동절단기,10,1.0,8.07,20,0.7,3.34,14,높음
파이프고속절단기,< 10,1.1,13.73,< 10,0.0,0.0,6,중간
화이버레이저,140,1.8,1.36,110,7.9,6.53,15,높음
파이프레이저절단,10,0.8,3.98,20,0.0,0.0,9,중간
금속가공기,10,0.0,0.0,< 10,0.0,0.0,3,높음
파이버레이저컷팅기,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
정밀가공,240,4.5,2.09,220,7.7,3.55,15,높음
파이프가공업체,10,0.1,1.13,< 10,0.0,0.0,15,높음
철구조물제작,60,3.1,5.81,70,3.7,5.43,15,높음
스텐물받이,70,2.0,2.73,220,2.3,1.09,10,중간
금속용접,20,0.1,0.71,40,0.7,1.81,15,높음
철근원곡기,10,0.9,5.89,10,0.0,0.0,7,중간
서스가공,30,0.3,1.35,50,0.0,0.0,15,높음
시화모형절단,< 10,2.0,28.58,< 10,0.0,0.0,2,중간
후판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱타공,30,0.0,0.0,100,1.9,1.85,3,높음
유공철판,10,2.0,25.0,10,1.0,10.0,1,중간
유공판,90,2.7,3.23,100,8.1,9.2,13,중간
금속흡음재,50,1.3,2.67,< 10,0.0,0.0,3,높음
대구타공,10,0.6,7.7,10,1.5,37.5,2,중간
마이크로타공망,< 10,0.5,12.5,< 10,0.5,8.34,2,중간
금속외장재,30,2.3,7.45,20,1.7,10.64,11,중간
유공판넬,30,1.8,6.21,10,1.0,11.54,11,중간
양산파이프,10,2.5,20.59,10,0.4,2.78,3,높음
스테인레스공예,< 10,2.0,50.0,10,0.0,0.0,1,중간
광주레이저가공,20,0.7,3.45,< 10,0.0,0.0,3,높음
스테인리스제품,< 10,0.0,0.0,10,0.0,0.0,1,중간
SUS용접,100,0.5,0.49,70,0.0,0.0,15,높음
냉간밴딩,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스틸가공,40,0.7,1.81,10,0.0,0.0,15,높음
PVC타공판,10,4.0,44.45,10,0.0,0.0,1,중간
스텐구조물,10,1.1,6.05,10,0.8,4.69,14,높음
울산레이저가공,10,1.6,16.0,10,0.7,7.15,3,낮음
레이저커팅업체,10,0.7,8.15,20,0.0,0.0,15,높음
파이프레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스틸프레임제작,< 10,1.3,20.84,< 10,0.3,4.35,4,낮음
스테인레스사각관,10,0.0,0.0,< 10,0.0,0.0,2,중간
탭가공,300,2.1,0.73,230,1.8,0.8,15,높음
판금제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
소형레이저절단기,20,0.6,3.38,20,0.0,0.0,14,높음
금속가구제작,40,2.1,4.81,20,0.7,2.86,15,높음
정밀레이저가공,< 10,2.9,41.67,< 10,0.0,0.0,2,중간
NCT펀칭,10,1.0,10.0,< 10,0.0,0.0,3,높음
안산절곡,10,1.0,9.1,20,0.0,0.0,2,중간
레이저판금,30,2.0,7.06,20,0.7,3.08,5,중간
절단기,2190,14.0,0.71,5570,69.8,1.35,15,높음
브라켓가공,10,0.0,0.0,20,0.7,2.67,3,높음
EX망,170,9.1,5.88,90,7.3,7.89,12,중간
스탠제작,10,0.5,3.56,20,0.7,2.57,13,중간
밴딩가공,10,0.0,0.0,10,0.7,4.77,3,높음
동파이프밴딩,30,0.9,3.0,40,0.7,1.39,10,중간
파이버레이저,330,5.7,1.87,430,12.0,3.19,15,높음
대구타공판,10,5.1,30.0,10,2.5,25.0,5,중간
트랜지,150,2.8,1.91,960,24.3,2.71,14,높음
스텐체크판,60,2.2,3.85,80,0.8,1.03,6,중간
프로파일밴딩,10,0.7,5.0,< 10,0.5,7.15,3,높음
남동공단레이저,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
주방배수로,< 10,1.2,30.0,10,1.1,9.53,3,높음
주방트렌치,240,8.1,3.53,440,31.6,7.77,15,높음
스텐트렌치,170,7.8,4.89,330,22.3,6.89,15,높음
스틸그래이팅,70,3.0,4.76,90,6.7,6.95,14,높음
원자재,4690,1.2,0.03,10200,0.3,0.01,12,중간
배수트렌치,270,7.2,2.76,310,12.0,4.33,15,높음
배터리케이스,420,2.5,0.63,1370,40.3,3.08,15,높음
보링그라우팅,240,1.9,0.88,240,9.3,4.19,15,높음
서스철판,40,0.0,0.0,60,0.0,0.0,2,중간
그레이팅가격,30,2.1,7.7,60,10.0,15.63,15,높음
그리스트랩도면,70,5.5,8.4,80,2.7,3.76,6,중간
전기자전거배터리케이스,10,0.0,0.0,20,1.1,5.41,2,중간
무소음트렌치,1430,33.9,2.76,1030,47.6,5.15,15,높음
인테리어금속,20,0.7,3.18,70,2.7,4.17,15,높음
대구파이프레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
금속커팅,10,0.0,0.0,10,0.3,2.23,14,높음
철재제작,10,0.5,2.48,50,0.5,1.12,15,높음
평철밴딩,30,0.0,0.0,20,0.0,0.0,3,높음
화성밴딩,10,0.3,3.71,20,0.5,2.18,3,높음
화성벤딩,10,0.0,0.0,10,0.0,0.0,3,높음
코일밴딩,< 10,1.0,20.0,10,0.0,0.0,3,높음
각관벤딩,10,2.6,17.65,< 10,0.0,0.0,2,중간
튜브밴딩,30,0.5,1.6,70,0.0,0.0,9,중간
사각파이프밴딩,20,0.7,3.34,20,0.3,1.86,3,높음
사각파이프벤딩,< 10,0.3,6.67,< 10,1.1,17.65,3,높음
각관밴딩,20,1.1,4.92,30,0.0,0.0,3,높음
코일벤딩,10,1.7,18.52,< 10,0.0,0.0,3,높음
각파이프밴딩,70,5.2,7.22,110,1.7,1.7,8,중간
NCT가공,240,4.7,2.14,230,5.7,2.65,15,높음
철재구조물,10,0.3,2.39,10,0.7,6.67,3,높음
CNC업체,20,0.3,1.45,20,0.3,1.52,15,높음
트렌치커버,350,10.5,3.35,400,18.8,5.14,15,높음
환봉벤딩,10,0.0,0.0,10,0.5,3.85,3,높음
베벨가공,20,0.7,3.04,10,0.0,0.0,3,높음
각파이프레이저,< 10,0.0,0.0,10,1.0,10.0,1,중간
벤딩가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프규격,4210,57.4,1.51,3200,200.4,6.83,11,중간
사각파이프,2030,47.3,2.56,3280,123.8,4.17,15,높음
구조관,130,2.6,2.33,110,0.8,0.71,12,중간
아연각파이프,670,24.7,4.02,1280,72.3,6.31,15,높음
파이프포밍,30,1.9,7.1,20,1.3,5.8,5,중간
포밍,810,1.1,0.16,1290,1.0,0.09,15,높음
스텐각파이프,640,25.8,4.45,1030,69.9,7.22,14,높음
파이프타공,30,0.9,3.04,40,0.0,0.0,6,중간
PIPE밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
창원레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
각파이프가격,730,49.2,7.57,2060,190.8,10.32,15,높음
산소절단,180,1.0,0.63,330,10.3,3.17,14,높음
함체제작,60,2.6,4.82,< 10,0.3,3.71,15,높음
스텐레이저컷팅,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
스테인리스업체,10,1.3,14.82,10,0.0,0.0,3,높음
스텐업체,< 10,1.0,12.5,< 10,0.0,0.0,3,높음
스탠가공,< 10,1.0,20.0,< 10,0.0,0.0,3,높음
스텐리스제작,10,0.5,3.23,10,0.7,5.56,4,낮음
샤링절단,10,0.7,7.7,10,0.5,4.17,3,높음
와이어메쉬,1770,30.0,1.9,1560,45.3,3.26,15,높음
부품제작,10,0.1,0.4,10,0.0,0.0,15,높음
철판용접,40,0.7,1.71,50,1.0,1.89,15,높음
주방트랜치,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
CNC벤딩,20,2.5,11.45,< 10,0.0,0.0,8,중간
울산각관,10,2.3,16.67,20,0.3,1.97,3,높음
3차원레이저가공기,10,0.8,12.5,10,0.0,0.0,1,중간
울산레이저,20,0.9,4.52,80,0.4,0.44,7,중간
우드간판제작,< 10,0.0,0.0,< 10,0.7,6.67,3,높음
파이프렉,200,5.5,3.04,210,7.3,3.64,14,높음
스텐무늬판,70,0.0,0.0,10,0.0,0.0,3,높음
스텐베이스판,40,0.9,2.2,50,0.3,0.61,9,중간
레이저절단기가격,< 10,0.3,4.77,10,0.0,0.0,14,높음
천안절곡,< 10,0.0,0.0,20,0.3,1.86,7,중간
스텐파이프절단판매,20,2.8,10.61,10,0.0,0.0,11,중간
CNC모형절단,10,0.8,4.42,20,0.0,0.0,4,낮음
프레스제작,30,1.2,4.17,10,1.7,13.89,15,높음
프레스금형제작업체,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
철판제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스금형가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판금용접,60,0.8,1.51,180,1.5,0.91,15,높음
알미늄제작,10,0.0,0.0,20,0.0,0.0,10,중간
스테인레스컷팅,< 10,0.5,5.56,10,0.0,0.0,2,중간
철박스,180,3.6,2.1,250,0.5,0.21,15,높음
울산절곡,< 10,0.0,0.0,10,0.0,0.0,0,낮음
남양주절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
오산절곡,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
시흥절곡,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
대전절곡,10,0.0,0.0,40,0.0,0.0,2,중간
이천절곡,< 10,0.0,0.0,10,0.0,0.0,1,중간
파이프피어싱,< 10,0.3,16.67,10,0.0,0.0,3,높음
핸드레일제작,20,1.9,8.11,10,0.0,0.0,14,높음
유리연마,80,0.7,0.91,250,2.0,0.86,15,높음
금속가구,60,4.8,7.87,130,9.0,6.76,15,높음
제관,1150,4.3,0.42,1230,6.0,0.53,15,높음
단조핸드레일,< 10,1.7,24.57,< 10,0.0,0.0,8,중간
FIBERLASER,80,0.4,0.54,30,2.0,6.07,15,높음
U벤딩,< 10,0.3,7.7,< 10,0.0,0.0,3,낮음
U밴딩,10,1.2,11.12,< 10,0.0,0.0,2,중간
의료부품,< 10,0.7,13.34,< 10,0.7,7.41,3,높음
스테인레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
레이저컷팅기,500,10.0,2.1,920,30.8,3.5,15,높음
피코초레이저,10,0.0,0.0,30,0.0,0.0,2,중간
중고마킹기,10,0.3,2.23,10,0.3,2.39,15,높음
레이저마킹기,1870,37.6,2.2,1700,52.0,3.19,15,높음
레이저수리,20,0.0,0.0,40,0.0,0.0,3,높음
목재레이저커팅,10,1.3,13.21,20,1.0,5.56,5,중간
대전레이저커팅,10,3.2,21.63,< 10,0.0,0.0,5,중간
CO2레이저커팅기,20,0.3,1.56,< 10,0.0,0.0,7,중간
방화창,210,9.7,5.12,100,7.0,7.45,13,중간
합판레이저커팅,< 10,1.2,23.08,10,0.3,2.5,3,높음
레이저각인,1510,13.9,1.01,2780,55.8,2.17,15,높음
합판레이저컷팅,10,0.2,1.86,< 10,0.0,0.0,5,중간
레이저발진기,40,2.4,5.0,40,0.8,1.86,3,낮음
레이저마킹기중고,< 10,0.9,14.82,20,0.0,0.0,5,중간
레이저재단기,50,1.4,2.61,110,7.0,6.2,15,높음
레이저가공기계,< 10,0.3,6.67,10,1.9,14.29,3,높음
CNC목재,40,1.5,3.72,20,0.7,2.67,13,중간
나무레이저커팅,20,1.0,4.79,20,1.0,3.58,13,중간
레이저마킹,700,11.4,1.82,660,9.0,1.49,15,높음
대전CNC,30,0.7,2.09,30,1.0,3.45,10,중간
나무레이저컷팅,30,1.3,4.58,20,0.0,0.0,12,중간
레이져각인기,830,14.3,1.86,2830,55.7,2.13,15,높음
베이크라이트,300,3.4,1.25,480,5.0,1.15,14,높음
인서트,2810,8.1,0.32,5150,32.3,0.68,15,높음
MDFCNC,50,3.3,6.34,20,0.3,1.67,9,중간
알루미늄CNC,80,1.4,1.77,70,1.0,1.54,15,높음
나무레이저가공,20,1.9,10.94,30,0.7,2.09,8,중간
포맥스CNC,40,1.9,4.66,40,1.3,3.38,15,높음
레이져마킹,250,5.2,2.14,330,9.1,2.91,15,높음
선반밀링,420,1.9,0.5,690,6.5,1.01,15,높음
나무글자,50,1.2,2.16,210,1.0,0.52,14,높음
금형조각,10,0.7,4.17,10,0.0,0.0,3,높음
플라스틱가공기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
PCBCUTTING,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
LASERSOLDERING,10,0.7,5.13,< 10,0.0,0.0,3,높음
CO2레이저조각기,10,0.2,1.75,< 10,0.0,0.0,12,중간
금속레이저마킹,30,1.1,2.99,30,0.3,0.88,15,높음
원목CNC가공,10,1.0,14.09,10,0.0,0.0,10,중간
AR400,120,8.0,7.8,40,1.3,3.42,10,중간
목재레이저,10,0.3,1.35,30,0.0,0.0,12,중간
대전레이저컷팅,< 10,0.9,23.08,< 10,0.8,13.34,3,낮음
트럼프레이저,250,4.2,1.78,210,4.0,2.04,15,높음
대전포맥스,20,0.9,4.93,30,2.0,6.9,8,중간
자작나무합판가공,10,1.1,11.12,< 10,0.3,5.56,8,중간
자작나무CNC,30,2.7,8.74,30,1.0,3.04,13,중간
대전CNC가공,< 10,0.3,4.77,20,1.7,7.94,3,높음
합판레이저가공,< 10,1.9,21.43,10,1.4,11.77,2,중간
대전레이저가공,40,1.6,4.41,< 10,0.0,0.0,10,중간
AR500,40,3.2,7.94,70,11.0,16.18,13,중간
정밀,710,1.7,0.28,1550,1.0,0.07,15,높음
MDFCNC가공,20,0.3,1.31,20,1.7,7.25,11,중간
자작나무합판CNC,20,1.1,6.13,10,0.0,0.0,8,중간
레이저CNC,40,0.8,1.83,80,1.0,1.21,12,중간
목재레이저가공,10,0.2,1.4,20,0.0,0.0,11,중간
서스제작,20,1.2,6.55,20,0.7,3.04,14,높음
청주CNC가공,< 10,0.0,0.0,< 10,1.0,10.0,1,중간
프레스금형,850,12.7,1.65,740,14.2,2.13,15,높음
목재레이저컷팅,10,2.7,14.82,< 10,1.0,25.0,3,높음
CNC선반,2100,18.3,0.96,4080,90.8,2.41,15,높음
자작합판CNC,10,1.1,5.92,20,0.3,2.23,9,중간
포맥스CNC가공,10,0.6,3.2,< 10,0.0,0.0,12,중간
스카시문자,40,1.4,3.26,30,0.7,2.39,15,높음
레이저재단,40,0.5,1.02,90,1.0,1.08,15,높음
목재레이져,< 10,0.9,22.23,10,0.4,3.34,2,중간
목재스카시,10,0.1,1.36,< 10,0.0,0.0,12,중간
한광레이저,70,0.4,0.69,90,0.0,0.0,2,중간
리벳,4190,34.1,0.89,6800,90.4,1.44,15,높음
자작나무가공,10,0.7,7.62,20,0.3,1.29,12,중간
CNC레이저,40,0.6,1.63,70,0.0,0.0,15,높음
소형레이저조각기,30,0.7,1.87,60,3.3,4.98,15,높음
CNC조각기,1470,38.5,2.87,2240,98.1,4.73,15,높음
금속레이저마킹기,160,3.1,2.14,210,7.0,3.67,15,높음
구리가공,40,0.7,1.61,40,0.0,0.0,13,중간
나무커팅,20,0.7,3.22,80,1.3,1.67,15,높음
레이저조각,70,0.9,1.42,120,3.6,2.95,15,높음
MC나일론가공,20,1.9,9.32,10,0.3,3.34,15,높음
자작나무CNC가공,10,0.8,7.53,< 10,0.0,0.0,9,중간
레이저기계,120,2.1,1.86,490,14.9,3.14,15,높음
MDF레이저컷팅,< 10,0.1,1.99,10,0.7,5.13,14,높음
철판,4040,82.9,2.23,10500,231.5,2.34,15,높음
