연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
레이저용접업체,< 10,1.0,20.0,< 10,0.0,0.0,3,높음
멘홀뚜껑,50,1.0,2.07,100,3.0,2.78,14,높음
경사로발판,70,1.5,2.16,100,5.0,5.44,15,높음
경사로진입판,50,1.3,2.64,60,0.7,0.92,15,높음
계단경사로,60,1.3,2.37,150,5.3,3.66,15,높음
계단절곡,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
계단철판,40,0.0,0.0,90,0.0,0.0,3,높음
알미늄발판,40,2.5,6.82,110,2.7,2.54,9,중간
알미늄체크판,50,1.4,3.11,160,13.3,8.39,13,중간
스텐덮개,20,0.3,1.45,120,0.3,0.29,3,높음
스텐발판,60,0.7,1.27,130,0.3,0.28,12,중간
무늬철판계단,10,1.0,8.58,10,0.0,0.0,3,높음
철판로링,10,0.5,2.95,10,0.0,0.0,2,중간
미끄럼방지계단,20,0.2,0.8,140,4.0,2.67,15,높음
철판발판,10,0.0,0.0,20,0.0,0.0,3,높음
입구발판,160,1.2,0.77,410,0.3,0.07,15,높음
알루미늄발판,230,3.3,1.53,420,16.7,4.06,15,높음
알루미늄철판,100,2.7,2.96,170,1.9,1.2,6,중간
알루미늄판절곡,10,2.5,50.0,20,1.0,9.1,2,중간
함석판가공,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
철판타공판,10,1.8,14.71,20,0.3,1.3,6,중간
체크무늬철판,60,1.4,2.57,70,0.5,0.79,14,높음
체크무늬판,10,0.7,3.93,20,0.0,0.0,3,높음
체크플레이트,700,18.3,2.89,570,27.5,5.07,14,높음
타공판가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
타공판절곡,< 10,0.4,20.0,< 10,0.0,0.0,3,낮음
트렌치,4080,81.5,2.26,6870,220.8,3.66,15,높음
맨홀뚜껑제작,20,0.4,1.78,20,0.7,4.45,11,중간
맨홀덮개,110,2.3,2.26,170,0.7,0.41,10,중간
사각맨홀뚜껑,200,7.6,4.01,400,20.3,4.96,14,높음
브라켓제작,80,2.8,3.8,90,0.0,0.0,14,높음
무늬판,20,1.5,6.42,30,0.0,0.0,8,중간
차량진입발판,10,0.3,1.74,30,0.7,1.97,12,중간
파이프절곡,60,0.7,1.43,90,1.3,1.61,14,높음
철판샤링,60,0.9,1.59,50,0.0,0.0,10,중간
벤딩업체,10,0.8,5.89,20,0.0,0.0,11,중간
부산레이저용접,10,0.0,0.0,20,0.0,0.0,2,중간
부산레이저절곡,< 10,1.4,20.0,< 10,0.0,0.0,2,중간
울산레이저가공,10,1.6,16.0,10,0.7,7.15,3,낮음
알루미늄절단,130,1.8,1.42,210,2.0,1.12,15,높음
파이프렉,200,5.5,3.04,210,7.3,3.64,14,높음
밴딩업체,30,1.0,2.69,40,0.0,0.0,14,높음
LASERWELDING,30,0.9,2.72,10,0.0,0.0,10,중간
대형레이져,< 10,0.7,18.19,< 10,0.0,0.0,3,높음
갈바작업,60,1.1,2.12,170,1.0,0.64,12,중간
칼라스텐,130,8.0,6.59,140,17.1,13.24,14,높음
철제작,30,1.3,3.91,60,7.0,11.67,15,높음
밴딩가공,10,0.0,0.0,10,0.7,4.77,3,높음
주물용접,180,2.2,1.31,650,17.0,2.78,15,높음
금속레이저,40,0.7,1.56,60,0.7,1.17,15,높음
프레스가공업체,20,1.4,5.0,< 10,0.7,7.41,15,높음
알루미늄상자,50,0.0,0.0,140,0.5,0.34,13,중간
용접공장,10,0.7,4.0,50,0.7,1.6,3,높음
금속가공업체,50,2.5,5.18,30,1.3,4.17,15,높음
고주파벤딩,90,5.2,6.53,40,0.7,1.97,4,낮음
사각파이프가공,10,1.1,9.68,< 10,0.0,0.0,3,높음
사각파이프절단,10,0.7,3.78,10,1.0,6.39,3,높음
동관가공,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
파이프펀칭,< 10,0.0,0.0,< 10,0.0,0.0,5,중간
SUS파이프가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레임가공,10,0.4,2.71,< 10,0.0,0.0,3,높음
파이프보링,< 10,1.3,66.67,< 10,0.0,0.0,3,높음
파이프절단가공,< 10,1.3,22.23,< 10,0.3,16.67,3,높음
파이프피어싱,< 10,0.3,16.67,10,0.0,0.0,3,높음
알루미늄판가공,60,1.9,3.23,40,0.0,0.0,15,높음
남양주철강,10,0.3,2.02,50,1.7,3.88,10,중간
경기도광주철강,10,0.7,6.67,10,0.0,0.0,3,높음
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
일산철강,10,1.0,9.38,20,0.0,0.0,3,높음
수원철강,20,2.2,8.0,100,4.7,4.78,7,중간
금속커팅,10,0.0,0.0,10,0.3,2.23,14,높음
절곡기가격,< 10,0.1,2.5,10,2.3,12.17,7,중간
PIPE밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알루미늄벤딩,40,1.7,4.11,20,0.7,2.9,13,중간
임가공업체,100,0.9,0.95,50,0.0,0.0,15,높음
철판샤링기,< 10,0.3,5.56,20,0.4,2.23,3,높음
파주레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
안성레이저가공,10,0.4,3.34,< 10,0.0,0.0,3,높음
화성레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
수원절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
파이프레이저절단,10,0.8,3.98,20,0.0,0.0,9,중간
CNC펀칭,10,1.6,23.08,10,0.0,0.0,2,중간
절단가공,20,0.3,1.29,< 10,0.0,0.0,15,높음
CNC절단,30,0.5,1.56,20,0.0,0.0,15,높음
유압식절곡기,< 10,0.2,3.13,< 10,0.0,0.0,6,중간
시흥스텐,10,0.9,7.41,10,0.0,0.0,2,중간
원형파이프가공,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
정밀레이저가공,< 10,2.9,41.67,< 10,0.0,0.0,2,중간
스텐물받이,70,2.0,2.73,220,2.3,1.09,10,중간
샤링기가격,< 10,0.3,16.67,< 10,0.7,9.1,3,낮음
인천철판가공,< 10,0.7,16.67,< 10,0.0,0.0,3,높음
RG35,10,0.0,0.0,20,0.0,0.0,3,높음
평철절곡,10,1.7,8.63,20,0.8,4.35,3,높음
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
코일절단기,< 10,0.0,0.0,10,1.0,9.1,2,중간
레이저커팅가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
프라즈마절단,50,1.0,1.92,50,1.3,2.97,15,높음
동원벤딩,< 10,0.0,0.0,< 10,1.0,33.34,2,중간
냉간벤딩,< 10,0.3,5.56,< 10,0.4,12.5,3,높음
일산렉산,< 10,0.3,7.9,10,1.0,5.56,10,중간
동원밴딩,10,0.6,5.27,< 10,0.0,0.0,2,중간
센서개발,20,1.7,8.34,20,0.0,0.0,3,높음
실험기기제작,< 10,0.7,33.34,< 10,0.0,0.0,3,높음
스프링제작업체,10,1.2,10.69,< 10,0.0,0.0,12,중간
ESS제조업체,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
에어튜브제작,< 10,0.3,11.12,< 10,0.0,0.0,3,높음
자동화기계설계,40,0.5,1.45,40,0.7,1.49,15,높음
파이프컷팅,30,0.1,0.21,50,0.0,0.0,15,높음
양산파이프,10,2.5,20.59,10,0.4,2.78,3,높음
CNC업체,20,0.3,1.45,20,0.3,1.52,15,높음
나사주문제작,< 10,4.0,66.67,10,4.0,28.58,1,중간
샤링머신,10,1.4,8.89,< 10,0.0,0.0,3,높음
스테인레스절곡,40,1.5,3.5,80,0.0,0.0,11,중간
샤링기중고,< 10,0.0,0.0,30,0.8,2.99,3,높음
철판판금,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
H빔벤딩,< 10,2.0,40.0,< 10,0.3,4.17,3,높음
스테인리스가공,50,2.1,4.57,60,1.7,3.21,15,높음
포차제작,< 10,2.9,71.43,10,2.2,18.52,2,중간
포장마차제작,40,3.0,8.41,120,15.7,13.51,6,중간
절단기,2190,14.0,0.71,5570,69.8,1.35,15,높음
부품제작,10,0.1,0.4,10,0.0,0.0,15,높음
정밀가공,240,4.5,2.09,220,7.7,3.55,15,높음
아마다밴드쇼,< 10,0.4,10.0,< 10,0.3,4.77,5,중간
안산절곡,10,1.0,9.1,20,0.0,0.0,2,중간
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
시험설비제작,< 10,1.7,41.67,< 10,0.0,0.0,3,높음
아마다NCT,20,2.5,10.12,20,0.3,1.45,4,낮음
프레스가공,400,7.6,2.07,220,9.3,4.35,15,높음
금속구조물제작,< 10,0.1,1.49,< 10,0.7,11.12,15,높음
인천레이저커팅,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스테인레스절단,40,0.4,1.1,90,1.3,1.41,13,중간
배전반제작,40,1.4,3.63,30,1.7,4.77,15,높음
NCTKOREA,20,0.0,0.0,10,0.0,0.0,2,중간
중고기계사이트,10,1.7,11.91,10,0.0,0.0,3,높음
NCT프로그램,40,0.4,0.96,70,0.0,0.0,2,중간
PEGA357,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
RG50,< 10,0.0,0.0,10,0.4,2.44,3,높음
VIPROS357,< 10,1.0,25.0,< 10,0.0,0.0,2,중간
샤링날,< 10,1.0,50.0,< 10,0.0,0.0,2,중간
샤링절단,10,0.7,7.7,10,0.5,4.17,3,높음
롤벤더,< 10,1.4,20.0,< 10,0.0,0.0,3,높음
NCT중고,< 10,4.3,53.85,20,0.0,0.0,2,중간
프레스중고기계,< 10,0.7,12.5,20,0.8,5.13,3,높음
펀치프레스,20,0.7,2.65,20,0.3,1.67,8,중간
절곡기조작원,10,1.3,11.12,30,1.0,3.41,3,높음
미니절단기,50,1.3,2.55,280,1.5,0.53,8,중간
무라다,30,0.7,1.91,40,1.0,2.59,3,높음
무라다NCT,10,2.0,16.67,< 10,1.0,50.0,1,중간
무라텍,30,0.0,0.0,30,0.0,0.0,1,중간
미니절곡기,10,0.8,4.45,20,0.5,2.13,3,높음
파이프레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스틸프레임제작,< 10,1.3,20.84,< 10,0.3,4.35,4,낮음
스테인레스사각관,10,0.0,0.0,< 10,0.0,0.0,2,중간
리어카제작,30,4.2,12.13,60,6.1,10.37,6,중간
절곡기중고,10,1.6,13.12,20,1.0,3.9,5,중간
중고NCT,< 10,0.7,8.34,20,1.0,9.1,3,높음
절단기중고,< 10,0.3,4.77,20,2.0,8.34,14,높음
로링기,40,0.0,0.0,60,0.7,1.1,3,높음
서스가공,30,0.3,1.35,50,0.0,0.0,15,높음
파이버레이저커팅기,10,0.9,5.0,< 10,0.0,0.0,5,중간
파이프레이저절단기,10,0.8,5.67,10,0.0,0.0,4,낮음
철판절곡기,40,1.2,2.95,110,0.0,0.0,14,높음
대전철판가공,< 10,1.0,12.5,< 10,0.0,0.0,3,높음
울산각관,10,2.3,16.67,20,0.3,1.97,3,높음
울산레이저,20,0.9,4.52,80,0.4,0.44,7,중간
3차원레이저가공기,10,0.8,12.5,10,0.0,0.0,1,중간
R절곡,< 10,0.0,0.0,10,0.0,0.0,1,중간
냉장고제조,< 10,0.0,0.0,10,0.0,0.0,1,중간
엘리베이터제조,20,4.1,20.41,10,0.0,0.0,2,중간
헤밍,190,0.0,0.0,260,0.7,0.28,3,높음
무인창고,40,4.1,10.84,80,3.0,4.11,7,중간
방화문제조,10,0.2,1.67,40,1.1,2.43,5,중간
스텐체크판,60,2.2,3.85,80,0.8,1.03,6,중간
대구벤딩,10,1.6,22.23,20,2.5,15.63,3,높음
경북벤딩,< 10,0.5,16.67,< 10,0.0,0.0,2,중간
알루미늄프레임,460,13.1,3.18,500,13.7,2.89,15,높음
스테인리스제작,70,2.5,3.8,110,8.9,8.85,15,높음
스텐함,50,0.3,0.56,70,0.0,0.0,15,높음
스테인레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
정밀절곡,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐벤딩,10,0.2,1.24,10,0.0,0.0,9,중간
스테인레스컷팅,< 10,0.5,5.56,10,0.0,0.0,2,중간
레이저타공,80,2.5,3.44,130,9.3,7.59,13,중간
스틸가공,40,0.7,1.81,10,0.0,0.0,15,높음
아마다레이저,10,1.2,8.52,10,0.4,2.18,3,낮음
스텐파이프절단판매,20,2.8,10.61,10,0.0,0.0,11,중간
앵글밴딩,10,1.3,7.29,10,0.7,4.45,8,중간
TAPCO,< 10,0.0,0.0,10,0.0,0.0,3,높음
NCT펀칭기,10,2.5,15.63,10,0.0,0.0,2,중간
기계부품제작,< 10,0.2,4.17,< 10,0.0,0.0,14,높음
금속제조,10,0.0,0.0,40,0.0,0.0,15,높음
스테인리스제품,< 10,0.0,0.0,10,0.0,0.0,1,중간
유리연마,80,0.7,0.91,250,2.0,0.86,15,높음
레이져조각기,< 10,0.4,5.0,< 10,0.0,0.0,15,높음
유리절단,160,0.9,0.58,540,7.7,1.55,14,높음
EPP제조,< 10,2.8,34.79,< 10,0.0,0.0,3,높음
후판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
시화모형절단,< 10,2.0,28.58,< 10,0.0,0.0,2,중간
기계부품,220,6.0,2.9,120,5.3,4.44,15,높음
프레스금형제작,50,3.3,6.42,10,1.3,9.53,15,높음
정밀부품,10,0.0,0.0,10,0.0,0.0,15,높음
스테인레스스틸,750,1.8,0.27,1280,2.8,0.23,15,높음
스텐판,980,20.9,2.36,2410,79.3,3.48,15,높음
트렌치커버,350,10.5,3.35,400,18.8,5.14,15,높음
자동화시설,< 10,0.0,0.0,10,0.3,3.04,3,높음
철재프레임,230,2.7,1.17,710,17.7,2.71,15,높음
광주레이저가공,20,0.7,3.45,< 10,0.0,0.0,3,높음
알미늄계단,30,1.6,4.78,80,1.0,1.39,10,중간
금속주문제작,30,1.3,3.71,40,2.7,5.6,15,높음
CNC절곡기,40,0.3,0.68,60,6.0,12.0,14,높음
동파이프가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
파이버레이저,330,5.7,1.87,430,12.0,3.19,15,높음
철골제작,100,5.3,5.55,70,5.5,7.7,15,높음
부산스텐용접,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
레이저기계,120,2.1,1.86,490,14.9,3.14,15,높음
브라켓가공,10,0.0,0.0,20,0.7,2.67,3,높음
하이스가공,10,0.3,3.34,< 10,0.0,0.0,3,높음
철판절단판매,10,2.2,10.84,20,1.7,6.42,10,중간
안산레이저커팅,< 10,0.0,0.0,< 10,1.0,100.0,1,중간
철골소부재,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
철판레이저절단,10,0.6,6.39,< 10,0.0,0.0,5,중간
아마다밴드쏘,20,0.9,5.0,20,1.7,8.34,11,중간
아마다톱기계,10,1.1,7.5,10,0.0,0.0,3,높음
옥외함,20,0.4,2.26,< 10,0.3,6.67,12,중간
금속케이스제작,10,1.0,8.34,< 10,0.0,0.0,3,높음
의료부품,< 10,0.7,13.34,< 10,0.7,7.41,3,높음
바이스트로닉레이저,< 10,0.0,0.0,10,0.5,3.85,3,높음
유압절곡기,60,3.1,5.31,70,4.7,6.64,15,높음
인테리어금속,20,0.7,3.18,70,2.7,4.17,15,높음
스텐리스제작,10,0.5,3.23,10,0.7,5.56,4,낮음
스텐업체,< 10,1.0,12.5,< 10,0.0,0.0,3,높음
스테인리스업체,10,1.3,14.82,10,0.0,0.0,3,높음
스탠제작,10,0.5,3.56,20,0.7,2.57,13,중간
스탠가공,< 10,1.0,20.0,< 10,0.0,0.0,3,높음
철근원곡기,10,0.9,5.89,10,0.0,0.0,7,중간
절곡기금형,20,0.7,3.13,10,0.0,0.0,3,높음
금속가공기계,20,0.2,1.13,10,0.0,0.0,15,높음
파이프절단,200,2.9,1.55,200,2.4,1.25,15,높음
알루미늄주문제작,40,1.3,3.38,40,0.3,0.93,13,중간
용접제작,10,0.4,2.36,40,0.7,1.52,15,높음
U벤딩,< 10,0.3,7.7,< 10,0.0,0.0,3,낮음
판금케이스,30,2.2,7.18,10,1.7,16.67,15,높음
CNC조각기중고,10,1.4,10.53,30,0.8,2.36,3,높음
중고호빙기,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
트럼프절곡기,20,1.3,4.92,40,0.9,2.2,2,중간
슬롯가공,20,0.0,0.0,10,0.0,0.0,2,중간
아크릴레이져가공,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
안산아크릴가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
원주레이저가공,< 10,0.5,16.67,< 10,0.0,0.0,2,중간
판넬가공,10,1.4,8.0,< 10,0.0,0.0,3,높음
드론생산,10,0.0,0.0,20,0.0,0.0,3,높음
VMEBUS,10,0.0,0.0,10,0.0,0.0,2,중간
SYSTEMRACK,10,0.0,0.0,< 10,0.0,0.0,2,중간
SMT제조,10,0.7,4.45,10,0.0,0.0,3,높음
SMT임가공,10,0.4,2.78,< 10,0.0,0.0,11,중간
PRESS-FIT,10,0.0,0.0,< 10,0.0,0.0,2,중간
PCB테스트,10,0.0,0.0,10,0.0,0.0,2,중간
하팅컨넥터,20,0.9,4.77,< 10,1.2,13.34,2,중간
ENCLOSURE,2610,1.1,0.05,2950,0.0,0.0,10,중간
시흥절곡,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
이천절곡,< 10,0.0,0.0,10,0.0,0.0,1,중간
울산절곡,< 10,0.0,0.0,10,0.0,0.0,0,낮음
남양주절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
대전절곡,10,0.0,0.0,40,0.0,0.0,2,중간
오산절곡,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
지지금구,90,0.3,0.4,20,0.0,0.0,3,높음
U밴딩,10,1.2,11.12,< 10,0.0,0.0,2,중간
스텐무늬판,70,0.0,0.0,10,0.0,0.0,3,높음
스텐시공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐주방용품,30,0.9,2.89,160,2.3,1.34,15,높음
스텐식기,120,0.7,0.69,960,13.0,1.47,15,높음
스테인레스주방용품,10,0.3,1.35,50,0.3,0.62,14,높음
스테인리스가공업체,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
각파이프레이저,< 10,0.0,0.0,10,1.0,10.0,1,중간
펀치가공,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
창원레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
유압샤링기,10,0.3,2.15,10,0.0,0.0,9,중간
실험장비제작,10,1.0,8.44,< 10,0.3,11.12,14,높음
임가공,2450,2.5,0.12,2010,0.3,0.02,15,높음
TEMPLATE,4750,1.0,0.03,3790,1.0,0.03,11,중간
SHIMRING,10,0.4,3.58,< 10,0.0,0.0,3,높음
LINER,1440,1.3,0.11,1470,1.0,0.08,10,중간
스리팅,50,0.4,0.98,40,0.0,0.0,3,높음
절곡기수리,10,0.3,3.34,10,0.3,2.09,3,높음
스텐글씨,< 10,0.0,0.0,< 10,0.6,9.1,1,중간
스테인레스가공업체,< 10,0.0,0.0,< 10,0.3,11.12,11,중간
스텐베이스판,40,0.9,2.2,50,0.3,0.61,9,중간
3D레이져,10,0.6,4.27,50,0.0,0.0,12,중간
레이저절단기가격,< 10,0.3,4.77,10,0.0,0.0,14,높음
우드간판제작,< 10,0.0,0.0,< 10,0.7,6.67,3,높음
자동펀칭,10,0.7,5.13,20,1.0,4.77,3,높음
동파이프밴딩,30,0.9,3.0,40,0.7,1.39,10,중간
펨프레스,30,1.5,4.84,20,0.7,3.71,4,낮음
코너샤링기,20,0.7,3.24,40,1.8,3.98,11,중간
중고유압절단기,< 10,0.0,0.0,30,0.3,0.91,6,중간
정부과제,900,3.7,0.45,400,3.0,0.81,15,높음
레이저업체,30,0.3,0.84,10,0.7,4.45,15,높음
중고유압절곡기,< 10,0.3,13.34,10,0.0,0.0,8,중간
부품가격,10,0.0,0.0,20,0.0,0.0,3,높음
스텐레이저컷팅,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
로링가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
동관판매,< 10,0.4,10.0,< 10,0.0,0.0,3,높음
도금종류,120,0.0,0.0,140,0.0,0.0,3,높음
스덴제작,< 10,0.0,0.0,20,0.3,1.76,0,낮음
제관,1150,4.3,0.42,1230,6.0,0.53,15,높음
알루미늄절단판매,10,0.3,3.34,< 10,0.0,0.0,3,높음
중고레이저컷팅기,10,0.7,4.45,20,0.0,0.0,3,높음
모듈개발,20,0.4,1.83,10,0.0,0.0,10,중간
흡연부스제작,80,2.7,3.66,170,16.5,9.85,15,높음
용접가공,20,0.0,0.0,10,0.3,1.97,3,높음
대구파이프레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
산소절단,180,1.0,0.63,330,10.3,3.17,14,높음
아마다톱날,10,0.7,4.17,< 10,0.3,5.56,3,높음
방열판가공,< 10,0.3,16.67,< 10,1.0,25.0,3,높음
박판스프링,20,1.0,6.5,< 10,0.8,16.67,5,중간
메탈조인트,170,7.2,4.19,290,25.7,8.98,14,높음
의료기기개발,40,0.2,0.56,30,0.3,1.02,15,높음
스텐계단,30,0.2,0.73,90,4.3,5.38,15,높음
플라스틱조인트,40,1.7,3.8,50,0.7,1.52,11,중간
냉간밴딩,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐제작업체,< 10,0.7,10.11,< 10,0.0,0.0,14,높음
정수기개발,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CNC펀칭기,10,0.7,3.93,20,0.0,0.0,3,높음
레이저커팅업체,10,0.7,8.15,20,0.0,0.0,15,높음
정밀가공업체,10,1.1,6.67,20,0.0,0.0,15,높음
갈바제작,40,1.4,3.42,50,3.8,7.41,15,높음
프로젝션용접,150,0.0,0.0,220,0.5,0.26,3,높음
베이스판,500,4.7,1.03,840,14.3,2.04,15,높음
알루미늄레이져,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
기계가공,250,1.6,0.69,230,4.7,2.1,15,높음
프로파일가공,70,1.5,1.99,70,0.0,0.0,15,높음
통합관제실,10,0.0,0.0,10,0.0,0.0,3,높음
(주)디엠피,< 10,0.5,9.1,< 10,0.0,0.0,2,중간
메탈케이스,80,0.5,0.55,390,1.8,0.47,15,높음
전투기시뮬레이터,20,0.0,0.0,20,0.4,2.64,2,중간
자동차시뮬레이터,60,0.5,0.79,110,0.3,0.31,14,높음
자동차시뮬레이션,100,0.3,0.35,210,5.8,2.8,15,높음
지하철시뮬레이터,10,0.7,3.85,30,0.8,2.99,2,중간
모니터콘솔,< 10,0.0,0.0,10,0.0,0.0,3,높음
월모니터,20,1.0,5.56,10,1.0,7.15,3,높음
절단절곡기,30,0.7,2.33,30,2.0,6.07,14,높음
레이져기계,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
PRESSBRAKE,20,0.0,0.0,20,0.0,0.0,3,높음
대형절곡기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
선입선출랙,< 10,0.5,5.22,10,0.7,4.17,13,중간
HK레이저,30,0.0,0.0,10,0.0,0.0,2,중간
두루마,20,0.7,3.58,90,2.3,2.43,3,높음
유압식절단기,10,0.4,2.44,30,0.3,1.08,11,중간
선반가공업체,20,1.1,5.16,10,0.3,3.04,15,높음
랙주문제작,10,0.7,4.58,10,0.3,3.04,12,중간
롤러슈트,< 10,1.0,33.34,10,0.8,12.5,3,높음
수지앵글,10,0.7,10.21,20,0.3,2.39,7,중간
슈트제작,< 10,0.0,0.0,20,1.5,7.7,3,높음
달리대차,20,0.4,1.52,70,0.7,0.97,13,중간
다용도랙,30,0.3,0.77,140,0.7,0.51,15,높음
박스랙,< 10,0.5,10.0,< 10,0.0,0.0,2,중간
화낙CNC,10,0.5,5.0,10,0.0,0.0,2,중간
중고레이저커팅기,20,2.7,11.6,20,0.3,1.24,3,높음
정밀부품가공,20,0.9,7.18,< 10,0.0,0.0,15,높음
중고펀칭기,10,1.4,7.52,30,0.7,2.39,7,중간
철물가공,10,1.7,10.76,10,0.0,0.0,6,중간
자동절곡기,40,2.4,5.95,40,1.7,4.07,7,중간
폴딩기,10,0.0,0.0,10,0.0,0.0,3,높음
황동가공,50,1.7,3.42,40,1.5,3.34,15,높음
스텐레스주문제작,< 10,1.0,13.6,10,1.7,8.78,15,높음
코너샤링,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
