연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
프라즈마가공,10,1.9,14.29,< 10,0.0,0.0,2,중간
홀가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
심가공,20,1.0,5.0,< 10,0.0,0.0,1,중간
알루미늄후가공,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
스테인리스가공,50,2.1,4.66,60,2.3,3.96,15,높음
외함제작,30,1.7,5.72,< 10,0.0,0.0,14,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
파이프자동절단기,< 10,0.7,10.21,20,0.7,3.34,14,높음
파이프고속절단기,< 10,1.1,17.5,< 10,0.0,0.0,7,중간
금속가공기,10,0.0,0.0,< 10,0.0,0.0,3,높음
정밀가공,240,3.8,1.66,220,11.0,5.05,15,높음
파이프가공업체,10,0.1,1.36,10,0.0,0.0,15,높음
철근원곡기,10,1.0,5.99,10,0.0,0.0,7,중간
서스가공,30,0.5,1.54,50,0.0,0.0,15,높음
시화모형절단,< 10,2.0,28.58,< 10,0.0,0.0,2,중간
후판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱타공,30,0.0,0.0,90,1.8,1.9,3,높음
유공철판,10,3.0,23.08,10,1.0,14.29,1,중간
유공판,90,1.4,1.5,100,8.2,8.54,13,중간
금속흡음재,50,1.3,2.52,< 10,0.0,0.0,3,높음
대구타공,10,0.7,5.89,10,1.7,33.34,1,중간
마이크로타공망,< 10,0.0,0.0,< 10,0.5,8.34,2,중간
금속외장재,40,3.2,7.7,20,0.3,2.0,10,중간
유공판넬,30,2.2,6.14,10,1.0,6.39,11,중간
양산파이프,< 10,0.7,9.1,10,0.0,0.0,3,높음
스테인레스공예,< 10,1.0,33.34,10,0.0,0.0,1,중간
스테인리스제품,< 10,0.0,0.0,10,0.0,0.0,1,중간
냉간밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스틸가공,20,0.5,1.93,10,0.3,1.86,15,높음
PVC타공판,20,4.0,22.23,10,0.0,0.0,1,중간
스틸프레임제작,< 10,1.1,22.73,< 10,0.0,0.0,4,낮음
!탭가공,300,1.8,0.63,220,1.3,0.59,15,높음
판금제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!금속가구제작,30,1.7,4.39,20,0.7,2.47,15,높음
NCT펀칭,10,0.7,6.07,< 10,0.0,0.0,3,높음
안산절곡,10,1.3,7.7,20,0.0,0.0,2,중간
절단기,2190,11.7,0.58,5500,64.0,1.25,15,높음
브라켓가공,10,0.0,0.0,20,0.7,2.9,3,높음
EX망,150,6.9,4.75,100,8.3,8.1,12,중간
스탠제작,10,0.2,2.03,40,0.7,2.23,12,중간
밴딩가공,10,0.7,5.13,10,0.3,3.34,3,높음
동파이프밴딩,20,0.7,2.51,50,1.0,2.13,11,중간
대구타공판,10,2.6,18.31,10,3.3,25.0,5,중간
트랜지,150,2.4,1.71,990,28.3,3.05,15,높음
스텐체크판,50,2.0,3.79,90,0.7,0.88,6,중간
!주방배수로,< 10,0.7,22.23,10,0.5,5.27,3,높음
주방트렌치,240,8.0,3.46,420,30.9,7.63,15,높음
스텐트렌치,180,8.7,5.34,330,22.6,7.41,15,높음
스틸그래이팅,60,2.4,3.97,70,3.7,5.1,14,높음
!원자재,4930,1.8,0.04,10900,1.0,0.01,12,중간
배수트렌치,290,7.3,2.75,360,14.9,5.0,15,높음
보링그라우팅,240,1.5,0.65,210,8.3,4.05,15,높음
서스철판,40,0.4,1.12,50,0.0,0.0,2,중간
그레이팅가격,20,1.6,6.29,60,11.3,18.45,15,높음
무소음트렌치,1450,41.8,3.08,1080,50.4,5.2,15,높음
인테리어금속,20,0.7,3.04,70,2.0,3.08,15,높음
금속커팅,10,0.1,0.71,20,0.3,1.76,14,높음
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
평철밴딩,20,0.0,0.0,20,0.0,0.0,3,높음
화성밴딩,10,0.4,3.13,20,0.5,2.09,3,높음
화성벤딩,10,0.3,3.04,10,0.0,0.0,3,높음
코일밴딩,< 10,1.0,16.67,10,0.0,0.0,3,높음
각관벤딩,10,2.3,17.65,< 10,0.0,0.0,3,높음
튜브밴딩,30,0.6,1.71,70,0.3,0.49,9,중간
각관밴딩,20,1.1,4.92,30,0.0,0.0,3,높음
코일벤딩,10,1.7,16.67,< 10,0.0,0.0,3,높음
각파이프밴딩,70,4.3,6.52,100,1.7,1.72,9,중간
NCT가공,220,4.3,1.99,220,6.7,3.11,15,높음
CNC업체,20,0.1,0.56,20,0.3,1.45,15,높음
트렌치커버,330,11.3,3.67,410,19.5,5.08,15,높음
환봉벤딩,20,0.7,2.71,10,0.5,2.64,3,높음
베벨가공,20,0.3,1.76,10,0.0,0.0,3,높음
벤딩가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
구조관,130,2.7,2.19,100,0.8,0.78,13,중간
아연각파이프,680,23.9,3.73,1450,94.3,7.09,15,높음
!파이프포밍,30,2.4,7.48,10,0.7,4.45,5,중간
!포밍,770,1.2,0.17,1290,1.8,0.15,15,높음
스텐각파이프,650,23.9,3.94,1040,67.7,6.97,14,높음
파이프타공,30,0.9,2.83,40,0.0,0.0,5,중간
PIPE밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프가격,700,48.8,7.45,2170,216.3,10.81,15,높음
산소절단,170,0.9,0.57,320,11.0,3.53,14,높음
함체제작,50,3.3,5.74,10,0.3,3.71,15,높음
스테인리스업체,< 10,1.0,12.5,10,0.0,0.0,3,높음
스텐업체,< 10,1.0,16.67,< 10,0.0,0.0,3,높음
스탠가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
스텐리스제작,10,0.4,3.58,10,0.3,3.04,5,중간
샤링절단,< 10,0.3,3.85,10,0.5,4.55,3,높음
와이어메쉬,1730,29.1,1.8,1650,48.3,3.16,15,높음
부품제작,20,0.3,1.34,10,0.7,4.45,15,높음
주방트랜치,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
CNC벤딩,30,2.4,7.2,< 10,0.0,0.0,8,중간
울산각관,10,2.3,25.93,10,0.3,1.97,3,높음
우드간판제작,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
파이프렉,170,3.7,2.26,200,8.3,4.26,14,높음
스텐무늬판,70,1.0,1.37,20,0.4,2.39,3,높음
스텐베이스판,50,0.8,1.65,50,0.0,0.0,10,중간
!CNC모형절단,20,0.8,5.36,10,0.0,0.0,4,낮음
프레스제작,20,0.7,2.95,10,0.7,6.07,15,높음
프레스금형제작업체,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
철판제작업체,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
프레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스금형가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알미늄제작,10,1.0,8.4,20,1.0,3.85,11,중간
스테인레스컷팅,< 10,0.6,8.34,10,0.0,0.0,2,중간
울산절곡,10,0.0,0.0,< 10,0.0,0.0,0,낮음
남양주절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
오산절곡,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
시흥절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
대전절곡,10,0.0,0.0,40,0.0,0.0,2,중간
파이프피어싱,< 10,0.3,16.67,10,0.0,0.0,3,높음
핸드레일제작,20,1.1,5.07,10,0.0,0.0,13,중간
금속가구,70,5.2,7.33,120,7.5,6.35,15,높음
제관,1070,4.8,0.48,1270,4.3,0.36,15,높음
!단조핸드레일,< 10,1.5,25.5,10,0.0,0.0,9,중간
FIBERLASER,90,0.3,0.33,40,1.7,4.17,15,높음
U벤딩,< 10,0.0,0.0,< 10,0.0,0.0,3,낮음
U밴딩,10,1.5,10.26,< 10,0.0,0.0,3,높음
!의료부품,< 10,0.7,13.34,10,0.7,6.07,3,높음
스테인레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
금속판금,10,0.0,0.0,< 10,0.0,0.0,1,중간
살바니니,80,1.6,2.14,60,0.0,0.0,3,높음
!아마다,230,2.7,1.21,330,10.7,3.38,15,높음
!(주)티에스티,70,0.0,0.0,150,0.0,0.0,0,낮음
반도체프레임,20,0.0,0.0,20,0.7,3.18,3,높음
SUS,3820,11.9,0.33,3970,12.0,0.32,15,높음
아마다절곡기,70,2.9,4.27,130,10.1,7.77,13,중간
!스마트공장,3520,16.9,0.52,1410,13.0,0.98,15,높음
후레임,220,0.8,0.4,370,0.8,0.22,14,높음
!생산자동화,290,2.5,0.93,210,4.0,2.03,15,높음
!AMADA,80,1.4,1.69,100,1.3,1.3,15,높음
지주간판,790,12.1,1.69,660,19.0,2.99,15,높음
현수막게시대,560,13.3,2.49,280,17.5,7.02,15,높음
!절곡기,900,16.2,1.84,1100,41.0,4.03,15,높음
외장판넬,160,9.1,6.13,280,12.9,4.65,15,높음
서브랙,30,0.5,1.4,20,0.8,3.0,15,높음
철공소,770,8.9,1.23,2330,85.0,3.89,15,높음
!공장자동화설비,90,1.9,2.03,70,1.7,2.35,15,높음
!초정밀가공,40,1.7,3.94,20,0.0,0.0,15,높음
현수막거치대,620,17.7,3.01,740,18.0,2.67,15,높음
카바,560,0.6,0.12,1980,6.3,0.35,15,높음
철제프레임,660,7.5,1.22,1770,35.3,2.12,15,높음
철골구조,640,8.9,1.48,600,17.8,3.16,15,높음
박판가공,20,1.6,8.03,10,0.0,0.0,7,중간
SHELF,3640,0.0,0.0,11100,2.0,0.02,6,중간
!포토존,2490,24.9,1.07,5920,74.5,1.36,15,높음
!아마다펀칭기,10,1.1,6.67,20,1.2,5.41,3,높음
!공장자동화,520,8.4,1.7,420,5.3,1.36,15,높음
철물제작,100,4.2,4.43,130,12.0,9.53,15,높음
포인트간판,380,10.9,3.06,580,17.3,3.27,15,높음
콘솔데스크,380,16.2,4.61,390,36.3,9.97,15,높음
!비철금속가공,< 10,0.2,2.78,< 10,0.0,0.0,14,높음
!알루미늄제작업체,< 10,0.1,4.77,< 10,0.0,0.0,7,중간
철재계단,220,9.9,4.62,440,29.8,7.2,15,높음
철골계단,270,4.0,1.47,90,0.3,0.38,15,높음
철제제작,70,2.3,3.44,170,15.4,9.58,15,높음
판금제관,40,0.3,0.76,50,0.0,0.0,3,높음
아마다절단기,10,1.3,10.72,< 10,0.0,0.0,12,중간
계단제작,110,4.3,4.17,300,19.0,6.69,15,높음
!수배전반,1450,14.1,1.03,860,28.7,3.58,15,높음
!자동화기계,290,14.5,5.34,310,15.4,5.24,15,높음
아마다샤링기,20,1.3,5.8,10,0.3,2.33,3,높음
프레임제작,150,3.9,2.67,210,11.7,5.7,15,높음
철골,940,9.9,1.11,1150,25.3,2.36,15,높음
수배전반제조,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
!PLC,7600,12.9,0.19,8170,35.7,0.47,15,높음
!배전반,2400,7.8,0.35,2630,16.0,0.66,15,높음
!의료기기제작,30,1.2,4.14,20,0.7,2.67,15,높음
채널간판,1130,12.9,1.23,1540,34.5,2.45,15,높음
유압절단기,190,4.3,2.34,500,19.5,4.09,15,높음
잡철,150,2.1,1.39,350,3.0,0.94,15,높음
철제가구제작,30,2.1,5.78,90,16.3,18.71,15,높음
프레스금형,860,13.6,1.66,700,15.2,2.25,15,높음
간판프레임,30,1.0,2.82,40,0.0,0.0,13,중간
칠러제작,< 10,0.1,1.79,< 10,0.0,0.0,11,중간
장비프레임,< 10,1.0,33.34,< 10,0.8,11.12,1,중간
진공챔버제작,10,0.8,7.59,< 10,0.0,0.0,15,높음
반도체장비제작,< 10,0.0,0.0,10,0.0,0.0,3,높음
AMADA절곡기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!제조업,2730,3.4,0.14,3490,0.3,0.02,15,높음
함체,520,5.8,1.18,330,1.5,0.48,15,높음
!절단기가격,< 10,0.0,0.0,50,2.5,5.56,15,높음
!절곡기날,20,4.3,17.08,30,2.6,6.76,5,중간
업체검색,210,2.4,1.18,70,2.0,2.71,15,높음
워키움,110,0.0,0.0,30,2.0,6.07,1,중간
철제작,30,1.4,4.0,60,7.7,12.37,15,높음
프레스가공업체,20,1.3,7.02,10,0.7,4.77,15,높음
동관가공,< 10,0.3,16.67,< 10,0.0,0.0,3,높음
파이프펀칭,< 10,0.0,0.0,< 10,0.0,0.0,4,낮음
SUS파이프가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레임가공,< 10,0.7,7.7,< 10,0.0,0.0,3,높음
파이프보링,< 10,1.3,66.67,< 10,0.0,0.0,3,높음
파이프절단가공,< 10,1.3,26.67,< 10,0.7,9.53,3,높음
절곡기가격,< 10,0.0,0.0,10,1.0,9.53,7,중간
철판샤링기,< 10,0.0,0.0,10,0.9,4.77,3,높음
유압식절곡기,< 10,0.4,6.25,< 10,0.0,0.0,7,중간
원형파이프가공,< 10,0.7,13.34,< 10,0.0,0.0,3,높음
샤링기가격,< 10,0.3,16.67,< 10,0.7,7.7,3,낮음
RG35,10,0.0,0.0,20,0.0,0.0,3,높음
!실험기기제작,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스프링제작업체,10,1.1,10.24,< 10,0.0,0.0,12,중간
!ESS제조업체,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
에어튜브제작,< 10,0.3,5.56,< 10,0.0,0.0,3,높음
샤링머신,10,2.0,12.77,< 10,0.4,5.56,3,높음
!포차제작,< 10,2.0,66.67,10,0.8,8.34,2,중간
!포장마차제작,30,3.1,8.34,140,17.3,13.55,7,중간
!아마다밴드쇼,< 10,0.2,4.0,< 10,0.3,3.71,6,중간
!시험설비제작,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!아마다NCT,20,1.0,4.71,20,0.3,1.79,4,낮음
!배전반제작,50,1.3,2.86,30,1.7,5.06,15,높음
!NCTKOREA,20,0.0,0.0,10,0.0,0.0,2,중간
!NCT프로그램,40,0.4,1.1,70,0.0,0.0,2,중간
!PEGA357,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
!RG50,< 10,0.0,0.0,10,0.4,2.95,3,높음
!VIPROS357,< 10,0.5,25.0,< 10,0.0,0.0,2,중간
!샤링날,< 10,1.0,50.0,< 10,0.0,0.0,2,중간
!롤벤더,< 10,1.5,25.0,< 10,0.0,0.0,3,높음
펀치프레스,30,0.7,2.26,20,0.3,1.86,7,중간
!절곡기조작원,10,0.3,2.57,20,1.4,5.0,3,높음
!미니절단기,60,0.8,1.39,260,1.5,0.62,9,중간
!무라다,30,1.3,3.81,50,1.0,2.1,3,높음
!무라다NCT,< 10,2.0,28.58,< 10,0.0,0.0,1,중간
!무라텍,30,0.0,0.0,20,0.0,0.0,1,중간
!미니절곡기,10,1.1,6.67,20,0.4,2.13,3,높음
리어카제작,20,2.0,9.17,50,4.3,7.63,6,중간
철판절곡기,30,1.3,4.02,110,0.3,0.29,14,높음
R절곡,< 10,0.0,0.0,10,0.0,0.0,1,중간
냉장고제조,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
엘리베이터제조,10,1.1,7.15,10,0.0,0.0,2,중간
헤밍,180,0.0,0.0,250,0.3,0.15,3,높음
방화문제조,10,0.2,1.0,30,0.0,0.0,6,중간
스텐함,50,0.6,1.25,80,0.0,0.0,15,높음
!TAPCO,< 10,0.0,0.0,10,0.0,0.0,3,높음
NCT펀칭기,10,2.0,11.77,10,0.0,0.0,2,중간
!기계부품제작,< 10,0.1,1.7,< 10,0.0,0.0,15,높음
!금속제조,10,0.5,3.15,40,0.0,0.0,15,높음
레이져조각기,10,0.4,4.0,< 10,0.0,0.0,15,높음
!EPP제조,< 10,1.3,22.23,< 10,0.0,0.0,3,높음
!기계부품,210,6.8,3.29,120,4.6,4.18,15,높음
!프레스금형제작,60,4.0,6.84,20,1.0,5.0,15,높음
!정밀부품,10,0.1,0.67,10,0.0,0.0,15,높음
!자동화시설,< 10,0.0,0.0,10,0.0,0.0,3,높음
CNC절곡기,50,1.3,2.58,60,7.7,11.8,14,높음
동파이프가공,< 10,0.0,0.0,10,0.8,8.34,3,높음
철골제작,90,5.7,5.97,80,6.3,8.65,15,높음
하이스가공,10,0.3,2.78,< 10,0.0,0.0,3,높음
철골소부재,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
!아마다밴드쏘,10,1.3,8.19,20,1.3,5.13,11,중간
!아마다톱기계,10,1.3,12.0,10,0.0,0.0,2,중간
유압절곡기,40,3.6,7.42,80,4.5,5.64,15,높음
절곡기금형,10,1.4,9.53,10,0.0,0.0,3,높음
용접제작,20,0.7,2.93,40,1.3,3.71,15,높음
트럼프절곡기,30,1.3,4.42,30,0.4,1.48,2,중간
슬롯가공,30,0.0,0.0,20,0.0,0.0,2,중간
아크릴레이져가공,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
안산아크릴가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판넬가공,10,1.4,8.52,10,0.0,0.0,3,높음
드론생산,10,0.0,0.0,20,0.0,0.0,3,높음
!VMEBUS,10,0.0,0.0,10,0.0,0.0,2,중간
SYSTEMRACK,10,0.0,0.0,< 10,0.0,0.0,2,중간
!SMT제조,10,1.3,7.85,10,0.0,0.0,3,높음
!SMT임가공,10,0.8,5.33,< 10,0.0,0.0,11,중간
!PRESS-FIT,10,0.0,0.0,< 10,0.0,0.0,2,중간
ENCLOSURE,2530,1.8,0.08,2780,0.3,0.02,10,중간
!지지금구,90,0.3,0.38,20,0.0,0.0,3,높음
스텐시공,< 10,0.3,4.77,< 10,0.3,5.56,3,높음
!스텐주방용품,30,1.1,3.96,160,2.5,1.65,15,높음
!스텐식기,130,1.0,0.79,990,12.3,1.38,15,높음
!스테인레스주방용품,20,0.3,1.31,60,0.0,0.0,15,높음
스테인리스가공업체,< 10,0.3,8.34,< 10,0.7,25.0,3,높음
펀치가공,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
유압샤링기,10,0.7,4.26,10,0.0,0.0,9,중간
!실험장비제작,10,0.7,7.2,< 10,0.3,4.77,14,높음
!TEMPLATE,4420,0.6,0.02,3580,1.3,0.04,11,중간
!SHIMRING,10,0.4,3.13,< 10,0.0,0.0,2,중간
!LINER,1390,1.8,0.14,1430,1.0,0.08,10,중간
!스리팅,50,0.4,0.75,30,0.0,0.0,3,높음
스테인레스가공업체,< 10,0.0,0.0,< 10,0.0,0.0,12,중간
3D레이져,10,0.1,0.59,50,0.0,0.0,11,중간
자동펀칭,10,0.0,0.0,20,0.4,2.05,3,높음
펨프레스,30,1.0,3.04,20,1.4,5.48,4,낮음
코너샤링기,20,0.8,3.67,40,1.8,4.44,10,중간
!부품가격,10,0.0,0.0,10,0.0,0.0,3,높음
로링가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
스덴제작,< 10,0.7,33.34,10,0.3,2.23,3,높음
모듈개발,20,0.3,1.4,20,0.0,0.0,14,높음
흡연부스제작,80,2.9,3.63,170,15.6,9.43,15,높음
용접가공,20,0.0,0.0,10,0.3,1.97,3,높음
!아마다톱날,10,0.7,4.45,< 10,0.0,0.0,3,높음
방열판가공,< 10,0.3,16.67,< 10,1.0,25.0,3,높음
박판스프링,20,1.5,8.34,< 10,0.6,12.5,5,중간
메탈조인트,150,5.9,4.05,310,24.7,8.97,14,높음
!의료기기개발,40,0.2,0.48,40,0.0,0.0,15,높음
!플라스틱조인트,40,1.2,3.07,50,0.7,1.29,11,중간
스텐제작업체,10,0.9,10.08,< 10,0.0,0.0,14,높음
!정수기개발,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
CNC펀칭기,20,0.7,3.18,20,0.0,0.0,3,높음
!정밀가공업체,10,1.1,7.12,20,0.3,1.52,15,높음
!베이스판,510,5.1,1.05,910,19.0,2.25,15,높음
알루미늄레이져,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
!통합관제실,10,0.0,0.0,10,0.0,0.0,3,높음
!(주)디엠피,10,1.1,12.5,< 10,0.0,0.0,2,중간
!전투기시뮬레이터,20,0.0,0.0,20,0.4,1.89,2,중간
!자동차시뮬레이터,50,0.3,0.55,110,0.3,0.31,13,중간
!자동차시뮬레이션,100,0.5,0.51,190,5.0,2.72,15,높음
!지하철시뮬레이터,10,1.5,9.1,30,0.4,1.45,1,중간
!모니터콘솔,< 10,0.3,3.71,10,0.0,0.0,3,높음
!월모니터,10,1.0,7.7,10,1.0,10.0,3,높음
절단절곡기,20,0.6,2.57,20,2.0,8.0,14,높음
레이져기계,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
PRESSBRAKE,20,0.0,0.0,20,0.0,0.0,3,높음
대형절곡기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
선입선출랙,10,0.1,0.98,10,0.7,4.45,13,중간
!두루마,10,0.7,3.85,110,2.5,2.39,3,높음
유압식절단기,10,0.4,2.97,20,0.3,1.45,11,중간
!선반가공업체,10,0.6,3.75,20,0.3,1.67,15,높음
!수지앵글,< 10,0.6,9.26,30,0.7,2.16,8,중간
!슈트제작,< 10,0.0,0.0,20,1.5,7.7,3,높음
!다용도랙,20,0.5,1.95,150,0.7,0.5,15,높음
!화낙CNC,10,0.5,4.55,10,0.0,0.0,2,중간
!정밀부품가공,20,1.2,5.72,10,0.0,0.0,15,높음
자동절곡기,40,1.3,3.3,40,1.7,3.88,7,중간
폴딩기,10,0.0,0.0,10,0.0,0.0,3,높음
코너샤링,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판재가공,20,0.5,2.08,10,0.0,0.0,13,중간
!원목재단,1220,35.9,3.15,3660,185.8,5.52,15,높음
!카본파이프,280,7.5,2.85,370,29.0,8.27,15,높음
!각목,2050,22.8,1.19,5600,76.0,1.47,15,높음
!카본제작,50,3.3,7.13,120,8.0,7.21,15,높음
!카본봉,70,2.8,4.22,100,1.3,1.46,15,높음
!가구DIY,500,17.3,3.68,1900,103.2,5.84,15,높음
!책상DIY,150,3.1,2.06,470,26.3,6.07,15,높음
!원목목재,580,35.6,6.56,1920,116.3,6.45,15,높음
!원목,3640,48.9,1.44,11100,310.8,3.01,15,높음
판재,700,8.7,1.35,930,23.7,2.8,15,높음
!테이블상판,1030,25.1,2.7,4010,118.7,3.19,15,높음
!원목판재,670,31.0,4.82,2160,116.1,5.78,15,높음
!스피커DIY,150,1.9,1.26,340,2.0,0.61,12,중간
!나무제단,230,3.7,1.73,830,38.0,5.0,10,중간
!목재재단,3330,82.5,2.69,7560,319.6,4.6,15,높음
!원목절단,40,1.0,2.14,130,2.0,1.91,15,높음
!가훈,1160,4.7,0.43,4950,57.7,1.24,15,높음
!DIY목재재단,280,12.3,4.78,630,38.3,6.64,15,높음
!서랍장만들기,110,1.7,1.57,670,21.0,3.42,15,높음
!원목공방,130,1.7,1.34,820,26.3,3.43,15,높음
!수납장DIY,90,1.6,1.73,340,4.3,1.37,15,높음
!인조대리석가공,50,2.4,4.63,70,3.0,4.06,15,높음
!자작나무합판재단,160,5.4,3.36,340,24.9,7.54,15,높음
!나무글씨,40,0.5,1.07,240,3.7,1.66,15,높음
!집성판,340,14.7,4.61,630,54.7,9.32,15,높음
!특수목재,250,21.4,9.23,790,103.7,13.6,15,높음
!DIY가구만들기,290,10.3,3.78,1350,48.1,3.95,15,높음
!나무재단,1480,37.6,2.72,4470,231.0,5.61,15,높음
!목공공방,400,2.7,0.78,1710,28.0,1.86,15,높음
!목재재단기계,60,1.7,2.78,280,2.6,0.97,6,중간
!아크릴공방,40,1.6,3.45,110,0.9,0.87,2,중간
!집성판재,110,6.2,5.94,120,11.3,9.93,15,높음
!금속공예공방,200,4.6,2.42,1150,35.3,3.21,15,높음
!집성목재단,100,3.3,3.71,140,15.0,10.88,15,높음
!목재절단,140,2.9,2.23,250,12.3,5.64,15,높음
!자작나무재단,60,2.3,3.45,140,3.9,2.86,10,중간
!나무DIY,250,3.3,1.42,780,28.7,3.99,15,높음
!재단목재,40,1.2,3.17,170,1.8,1.02,6,중간
!집성각재,60,2.1,3.14,80,0.5,0.6,13,중간
!원목가공,130,4.0,3.08,170,2.3,1.32,15,높음
!3D아트월,20,1.0,4.67,40,2.0,4.77,11,중간
!우드재단,10,1.0,5.27,90,0.7,0.76,1,중간
!나무판재단,30,0.9,2.92,90,0.3,0.38,3,낮음
!서랍장DIY,40,0.9,2.2,160,10.8,7.22,15,높음
!DIY가구재료,10,0.5,3.12,100,7.0,7.61,15,높음
!폼포드,630,3.3,0.58,1760,20.3,1.24,15,높음
!DIY침대,150,3.7,2.62,740,24.7,3.61,15,높음
!원목각재,550,17.1,3.32,1770,78.6,4.8,13,중간
!침대DIY,70,1.6,2.43,440,3.5,0.84,15,높음
!원목책장DIY,50,1.5,2.92,260,2.0,0.84,15,높음
!우드아트월,70,0.9,1.15,330,7.3,2.39,15,높음
!대전목재재단,20,2.4,13.21,30,0.0,0.0,3,높음
!원목가구만들기,50,1.7,3.63,160,1.3,0.8,15,높음
!내부간판,80,2.6,3.52,130,7.1,5.98,15,높음
!목공예DIY,30,1.1,3.35,80,1.0,1.29,15,높음
!멀바우재단,90,2.9,3.45,190,2.5,1.37,13,중간
!집성목가공,< 10,1.0,12.75,< 10,0.0,0.0,13,중간
!집성목가격,70,5.0,7.22,380,42.7,12.32,15,높음
!각재절단,< 10,1.0,33.34,10,0.0,0.0,3,높음
!DIY가구제작,20,1.3,6.08,40,3.3,7.41,15,높음
!대전원목재단,< 10,0.6,14.29,10,4.0,28.58,2,중간
!합판커팅,10,1.0,5.89,20,1.7,7.25,3,높음
!대전목재가공,< 10,1.0,33.34,< 10,0.0,0.0,3,높음
!합판CNC가공,30,1.6,4.6,20,2.3,8.66,14,높음
!목공재단,30,0.3,1.02,150,1.0,0.7,3,높음
!대전합판재단,< 10,4.0,66.67,< 10,1.0,14.29,1,중간
!청주목재재단,< 10,1.0,20.0,10,1.0,6.67,1,중간
!가구재단,20,0.0,0.0,80,0.7,0.87,3,높음
!포맥스절단,30,0.5,1.55,60,0.3,0.54,14,높음
!포멕스재단,20,1.1,3.96,40,1.0,2.64,15,높음
!포멕스제단,< 10,0.0,0.0,10,0.7,4.17,15,높음
!대전나무재단,< 10,2.0,22.23,10,1.0,9.53,2,중간
!카본판재가공,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
!목재맞춤재단,10,0.7,5.13,10,0.7,4.45,3,높음
!나무컷팅,30,0.2,0.69,100,0.0,0.0,15,높음
!대전집성목,< 10,0.0,0.0,10,1.3,8.34,3,높음
!미송재단,< 10,0.0,0.0,10,0.5,4.55,13,중간
!원목제단,< 10,0.0,0.0,10,0.5,5.0,9,중간
!목제가공,20,1.1,5.0,30,1.0,2.95,11,중간
!목재제단,< 10,0.1,0.9,10,0.0,0.0,14,높음
!목재커팅,30,0.4,1.6,50,0.0,0.0,14,높음
!DIY재단,10,0.1,0.82,20,0.0,0.0,10,중간
!DIY나무재단,10,0.1,1.13,20,1.7,6.42,10,중간
!합판컷팅,10,0.5,4.32,30,1.5,5.18,13,중간
!삼나무재단,20,1.3,4.52,80,0.0,0.0,12,중간
!집성목절단,10,0.5,6.2,< 10,0.7,9.53,14,높음
!목재컷팅,20,0.5,2.36,40,1.8,3.58,15,높음
!합판절단,70,0.5,0.81,160,2.3,1.53,15,높음
!목제재단,< 10,0.0,0.0,< 10,0.7,8.34,3,높음
!절단목재,20,0.3,1.16,30,0.0,0.0,12,중간
!서울목재재단,10,0.0,0.0,< 10,0.0,0.0,1,중간
!가공목,10,0.0,0.0,40,0.3,0.84,3,높음
