연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
옥외함,20,1.0,4.71,< 10,0.3,4.17,12,중간
앵글벤딩,10,0.3,2.78,< 10,0.0,0.0,3,높음
H빔밴딩,20,2.3,11.12,10,0.0,0.0,3,높음
안성레이저가공,10,0.4,2.64,< 10,0.0,0.0,3,높음
파주레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
수원절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
화성레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프절단,60,1.3,2.26,90,1.0,1.2,13,중간
레이저용접업체,< 10,1.0,14.29,< 10,0.0,0.0,3,높음
금형용접,10,0.3,1.86,20,0.0,0.0,3,높음
포천레이저,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐판절곡,20,2.6,8.97,30,0.7,2.47,5,중간
스테인레스절곡,50,1.2,2.85,90,0.0,0.0,10,중간
벤딩업체,20,0.9,4.63,10,0.0,0.0,11,중간
LASERWELDING,30,0.9,3.0,< 10,0.0,0.0,10,중간
철판롤링,30,1.4,3.93,10,1.0,6.82,9,중간
금형프레스,50,0.3,0.55,80,1.3,1.61,14,높음
CNC절곡,20,0.0,0.0,20,0.0,0.0,3,높음
NCT판금,30,0.8,2.55,20,0.0,0.0,12,중간
전기함,250,3.9,1.63,490,9.3,2.06,15,높음
판금설계,100,0.5,0.49,70,0.0,0.0,15,높음
태양광클램프,50,1.0,1.97,50,2.0,3.71,8,중간
인천절곡,10,0.4,2.28,< 10,0.0,0.0,3,높음
절곡집,40,1.7,4.77,90,3.3,4.49,3,높음
밴딩업체,30,0.8,2.43,40,0.0,0.0,15,높음
부산스텐용접,< 10,0.0,0.0,10,0.0,0.0,3,높음
절곡레이저,< 10,0.0,0.0,10,0.0,0.0,3,높음
판가공,< 10,0.3,4.35,< 10,0.0,0.0,3,높음
김포절곡,10,0.3,3.34,< 10,0.0,0.0,3,높음
LASERCUTTING,40,0.6,1.5,20,0.3,1.76,14,높음
파이프컷팅,30,0.3,0.76,50,0.7,1.56,15,높음
파이프절단업체,< 10,1.3,14.82,< 10,0.0,0.0,3,높음
CNC절단,30,0.7,2.18,30,0.0,0.0,15,높음
알루미늄벤딩,40,2.1,4.81,10,0.7,3.51,13,중간
레이져절단,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
남양주레이저,< 10,0.2,5.89,< 10,0.0,0.0,6,중간
레이저커터,130,0.9,0.7,170,6.3,3.77,15,높음
스테인레스레이저가공,10,1.4,14.29,< 10,0.0,0.0,3,높음
스테인레스절단,40,0.4,1.09,80,0.8,0.94,13,중간
브이커팅,20,0.0,0.0,20,1.0,5.89,3,높음
부산레이저용접,< 10,0.0,0.0,10,0.0,0.0,2,중간
부산레이저절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스테인리스절곡,20,0.0,0.0,20,0.0,0.0,3,높음
CNC펀칭,10,1.6,12.5,10,0.0,0.0,2,중간
코일절단기,< 10,0.0,0.0,10,0.8,6.25,2,중간
아연도금강판,580,8.6,1.62,480,18.0,3.94,14,높음
자동문제작,20,1.0,4.18,10,1.3,8.89,14,높음
스텐가공업체,10,0.7,7.08,10,0.0,0.0,10,중간
임가공업체,100,0.9,1.0,50,0.0,0.0,15,높음
절곡비용,10,0.3,2.39,10,0.0,0.0,3,높음
철판홀가공,< 10,0.0,0.0,20,0.0,0.0,3,높음
로링,140,0.6,0.4,320,0.3,0.11,14,높음
동원밴딩,10,0.0,0.0,< 10,0.0,0.0,2,중간
냉간벤딩,< 10,0.3,6.67,< 10,0.3,16.67,3,높음
일산렉산,< 10,0.4,5.34,10,0.3,1.97,9,중간
동원벤딩,< 10,0.4,7.7,< 10,0.8,25.0,3,높음
시흥스텐,10,0.5,4.77,10,0.0,0.0,2,중간
일산절곡,10,1.7,15.63,10,0.0,0.0,3,높음
김해레이저절단,< 10,0.0,0.0,10,0.0,0.0,2,중간
안산레이저,30,0.0,0.0,70,0.0,0.0,8,중간
H빔벤딩,< 10,1.0,20.0,< 10,0.3,16.67,3,높음
시흥레이저가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스텐레스판,190,6.0,3.28,380,19.0,5.39,15,높음
철재프레임제작,10,0.2,1.27,40,1.0,2.28,14,높음
NCT레이저,10,0.0,0.0,10,0.0,0.0,1,중간
김포레이저가공,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
갈바철판,200,5.1,2.54,140,1.8,1.25,12,중간
한국특수레이져금속,< 10,1.8,22.23,< 10,0.0,0.0,1,중간
한국특수레이져,< 10,0.5,6.67,< 10,0.0,0.0,2,중간
한국특수레이저금속,< 10,0.9,12.5,< 10,0.0,0.0,1,중간
레이저절단가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
함석판,1540,26.3,1.82,4660,78.3,1.82,15,높음
철판경사로,20,2.0,12.2,10,0.0,0.0,3,높음
철판덮개,30,0.3,0.97,40,0.5,1.2,3,낮음
체크발판,20,1.8,7.5,20,0.0,0.0,3,낮음
EGI판,50,1.0,2.21,10,0.7,6.67,9,중간
SUS체크플레이트,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
문래동절곡,< 10,1.0,100.0,10,0.0,0.0,1,중간
문래동철강,20,0.9,4.77,30,0.0,0.0,1,중간
문래동철판,10,0.0,0.0,40,0.0,0.0,1,중간
알류미늄판,< 10,0.0,0.0,10,0.7,4.77,14,높음
부천레이저가공,10,0.0,0.0,< 10,0.0,0.0,3,높음
알루미늄프레임,470,16.3,3.74,520,12.0,2.53,15,높음
경북벤딩,< 10,0.5,12.5,< 10,0.0,0.0,2,중간
대구벤딩,< 10,2.0,25.0,20,2.5,9.62,3,높음
철판절단판매,20,2.2,11.0,30,1.0,3.34,10,중간
남양주철강,20,1.4,6.43,50,2.3,4.49,10,중간
시흥시철강,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
일산철강,10,1.0,10.35,10,0.0,0.0,3,높음
수원철강,10,0.6,4.28,80,4.0,5.11,8,중간
프라즈마절단,60,1.8,3.19,50,2.3,4.41,15,높음
경사로제작,30,1.5,4.57,30,4.0,10.53,14,높음
SUS체크판,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
맨홀제작,40,2.1,4.84,10,1.0,7.15,14,높음
철판가공업체,10,1.2,13.52,10,0.8,6.67,12,중간
철판샤링,60,0.9,1.52,50,0.0,0.0,10,중간
스텐맨홀뚜껑,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐판절단,10,1.3,12.5,20,2.3,8.11,5,중간
철제발판,60,1.1,1.99,90,0.5,0.55,15,높음
사각맨홀,580,26.1,4.86,490,23.1,5.23,15,높음
평철제작,10,0.0,0.0,10,0.0,0.0,1,중간
스텐뚜껑,110,1.0,0.99,590,0.5,0.09,15,높음
차량진입판제작,10,1.1,7.05,30,4.0,11.43,14,높음
미끄럼방지철판,50,0.9,1.69,90,1.3,1.41,6,중간
EGI철판,120,1.1,0.88,50,2.0,3.51,14,높음
문턱경사로,110,0.7,0.66,160,0.8,0.47,15,높음
판금기계,10,1.2,6.67,20,1.0,4.0,9,중간
키오스크판금,< 10,0.4,7.15,< 10,0.5,25.0,2,중간
판금종류,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판금비용,30,0.0,0.0,160,0.0,0.0,13,중간
부산스텐제작,10,0.8,5.61,10,0.3,2.09,8,중간
스텐파이프가공,80,3.8,4.48,130,3.5,2.7,12,중간
차량진입발판,10,0.6,3.87,40,0.7,1.49,13,중간
철판로링,10,0.5,3.34,10,0.0,0.0,2,중간
철판발판,10,0.0,0.0,10,0.0,0.0,3,높음
철판타공판,10,1.2,8.98,20,0.3,1.41,6,중간
체크무늬철판,60,1.7,2.98,80,0.8,0.97,14,높음
체크무늬판,10,0.0,0.0,20,0.0,0.0,3,높음
체크플레이트,710,20.2,3.02,560,27.0,5.18,14,높음
타공판가공,< 10,0.0,0.0,10,0.0,0.0,1,중간
타공판절곡,< 10,0.4,12.5,< 10,0.0,0.0,3,높음
트렌치,4130,86.6,2.25,7900,226.3,3.23,15,높음
스텐덮개,20,0.3,1.52,100,0.7,0.66,3,높음
스텐발판,60,1.3,2.26,120,0.7,0.56,12,중간
알루미늄발판,230,4.6,2.04,410,11.0,2.88,15,높음
알루미늄철판,100,3.0,3.07,180,2.8,1.65,6,중간
알루미늄판절곡,10,2.5,36.37,20,1.0,8.34,2,중간
알미늄발판,30,1.7,4.4,110,2.0,1.82,10,중간
알미늄체크판,40,1.8,3.83,160,12.7,8.07,13,중간
계단철판,30,0.0,0.0,90,0.0,0.0,3,높음
함석판가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
입구발판,120,0.9,0.78,350,0.8,0.24,15,높음
계단절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
맨홀덮개,100,2.2,2.21,180,1.0,0.59,11,중간
맨홀뚜껑제작,10,0.5,3.53,10,0.4,1.97,11,중간
멘홀뚜껑,60,1.5,2.66,90,2.3,2.63,14,높음
무늬철판계단,10,1.0,7.32,10,0.0,0.0,3,높음
무늬판,20,1.4,6.53,30,0.0,0.0,9,중간
미끄럼방지계단,30,0.2,0.64,120,4.7,4.17,15,높음
브라켓제작,90,3.3,3.81,90,0.0,0.0,14,높음
사각맨홀뚜껑,190,7.9,4.27,360,18.3,5.54,14,높음
경사로발판,60,1.3,2.0,100,4.7,4.58,15,높음
경사로진입판,50,0.8,1.62,70,0.3,0.53,15,높음
계단경사로,60,1.1,1.92,150,8.0,5.48,15,높음
레이져컷팅기,< 10,0.0,0.0,< 10,0.3,3.13,15,높음
판금집,10,0.5,3.23,10,0.6,5.56,2,중간
앵글밴딩,10,1.2,7.58,10,0.7,4.77,8,중간
칼라스텐,130,8.2,6.18,140,18.0,13.32,14,높음
자동온도조절장치,40,0.7,1.51,50,1.0,1.97,15,높음
현관문번호키,1140,17.7,1.68,8020,221.9,3.02,15,높음
정밀공업,30,0.0,0.0,20,0.0,0.0,3,높음
미세가공,10,0.3,3.04,< 10,0.0,0.0,3,높음
3D도면설계,10,1.0,8.89,10,0.0,0.0,4,낮음
성남절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
알루미늄선반가공,< 10,0.7,8.34,< 10,0.0,0.0,3,높음
무산소동가공,< 10,0.0,0.0,< 10,0.0,0.0,1,중간
표면처리종류,30,0.6,2.05,10,0.0,0.0,2,중간
표면처리규격,10,0.0,0.0,< 10,0.0,0.0,1,중간
제주절곡,< 10,0.0,0.0,10,0.0,0.0,3,높음
스테인레스CNC,10,0.7,10.0,< 10,0.0,0.0,1,중간
아크릴탭가공,10,0.4,3.58,< 10,0.0,0.0,3,높음
아크릴곡면가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐파이프절단,30,1.3,3.52,60,0.8,1.21,15,높음
곡면가공,10,0.3,3.71,< 10,0.0,0.0,3,높음
육면가공,10,1.5,12.5,< 10,0.0,0.0,2,중간
파주철공소,< 10,0.8,11.12,20,0.0,0.0,3,낮음
NC절곡기,< 10,0.7,11.12,10,0.0,0.0,3,높음
평판가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
스텐벤딩,10,0.2,1.46,10,0.0,0.0,10,중간
파이프형상가공,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
프라즈마가공,10,1.9,14.29,< 10,0.0,0.0,2,중간
홀가공업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
서스파이프규격,120,2.0,1.79,50,0.0,0.0,3,낮음
심가공,20,1.0,5.0,< 10,0.0,0.0,1,중간
알루미늄후가공,< 10,0.3,4.17,< 10,0.0,0.0,3,높음
탭가공규격,20,0.0,0.0,10,0.0,0.0,2,중간
소형케이스,40,0.4,1.0,80,0.7,0.96,15,높음
레이져커팅기,< 10,0.0,0.0,10,0.0,0.0,0,낮음
스테인리스가공,50,2.1,4.66,60,2.3,3.96,15,높음
외함제작,30,1.7,5.72,< 10,0.0,0.0,14,높음
알루미늄판가공,60,2.0,3.18,50,0.3,0.65,15,높음
레이저용접,400,4.3,1.12,480,9.0,1.92,15,높음
레이져커팅,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
파이프자동절단기,< 10,0.7,10.21,20,0.7,3.34,14,높음
파이프고속절단기,< 10,1.1,17.5,< 10,0.0,0.0,7,중간
화이버레이저,140,1.9,1.36,110,4.1,3.81,15,높음
파이프레이저절단,10,0.9,4.84,10,0.0,0.0,10,중간
금속가공기,10,0.0,0.0,< 10,0.0,0.0,3,높음
파이버레이저컷팅기,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
정밀가공,240,3.8,1.66,220,11.0,5.05,15,높음
파이프가공업체,10,0.1,1.36,10,0.0,0.0,15,높음
철구조물제작,60,3.3,5.47,60,4.1,6.47,15,높음
스텐물받이,60,2.0,3.1,210,2.3,1.19,10,중간
금속용접,20,0.1,0.58,50,0.7,1.59,15,높음
철근원곡기,10,1.0,5.99,10,0.0,0.0,7,중간
서스가공,30,0.5,1.54,50,0.0,0.0,15,높음
시화모형절단,< 10,2.0,28.58,< 10,0.0,0.0,2,중간
후판가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
플라스틱타공,30,0.0,0.0,90,1.8,1.9,3,높음
유공철판,10,3.0,23.08,10,1.0,14.29,1,중간
유공판,90,1.4,1.5,100,8.2,8.54,13,중간
금속흡음재,50,1.3,2.52,< 10,0.0,0.0,3,높음
대구타공,10,0.7,5.89,10,1.7,33.34,1,중간
마이크로타공망,< 10,0.0,0.0,< 10,0.5,8.34,2,중간
금속외장재,40,3.2,7.7,20,0.3,2.0,10,중간
유공판넬,30,2.2,6.14,10,1.0,6.39,11,중간
양산파이프,< 10,0.7,9.1,10,0.0,0.0,3,높음
스테인레스공예,< 10,1.0,33.34,10,0.0,0.0,1,중간
광주레이저가공,10,0.7,3.93,< 10,0.0,0.0,3,높음
스테인리스제품,< 10,0.0,0.0,10,0.0,0.0,1,중간
SUS용접,90,0.5,0.6,80,0.0,0.0,15,높음
냉간밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
스틸가공,20,0.5,1.93,10,0.3,1.86,15,높음
PVC타공판,20,4.0,22.23,10,0.0,0.0,1,중간
스텐구조물,10,1.4,8.02,10,0.5,3.13,15,높음
울산레이저가공,10,1.5,12.91,< 10,0.0,0.0,3,높음
레이저커팅업체,10,0.7,5.65,10,0.0,0.0,15,높음
파이프레이저컷팅,< 10,0.0,0.0,10,0.4,3.04,2,중간
스틸프레임제작,< 10,1.1,22.73,< 10,0.0,0.0,4,낮음
스테인레스사각관,10,0.8,6.25,< 10,0.0,0.0,2,중간
탭가공,300,1.8,0.63,220,1.3,0.59,15,높음
판금제조,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
소형레이저절단기,10,0.5,2.5,10,0.0,0.0,13,중간
금속가구제작,30,1.7,4.39,20,0.7,2.47,15,높음
정밀레이저가공,< 10,2.8,55.56,< 10,0.0,0.0,2,중간
NCT펀칭,10,0.7,6.07,< 10,0.0,0.0,3,높음
안산절곡,10,1.3,7.7,20,0.0,0.0,2,중간
레이저판금,20,2.5,8.91,20,1.4,6.25,5,중간
절단기,2190,11.7,0.58,5500,64.0,1.25,15,높음
브라켓가공,10,0.0,0.0,20,0.7,2.9,3,높음
EX망,150,6.9,4.75,100,8.3,8.1,12,중간
스탠제작,10,0.2,2.03,40,0.7,2.23,12,중간
밴딩가공,10,0.7,5.13,10,0.3,3.34,3,높음
동파이프밴딩,20,0.7,2.51,50,1.0,2.13,11,중간
파이버레이저,340,6.9,2.07,480,11.8,2.71,15,높음
대구타공판,10,2.6,18.31,10,3.3,25.0,5,중간
트랜지,150,2.4,1.71,990,28.3,3.05,15,높음
스텐체크판,50,2.0,3.79,90,0.7,0.88,6,중간
프로파일밴딩,10,1.0,6.13,10,0.5,5.0,3,높음
남동공단레이저,< 10,0.0,0.0,< 10,0.0,0.0,2,중간
주방배수로,< 10,0.7,22.23,10,0.5,5.27,3,높음
주방트렌치,240,8.0,3.46,420,30.9,7.63,15,높음
스텐트렌치,180,8.7,5.34,330,22.6,7.41,15,높음
스틸그래이팅,60,2.4,3.97,70,3.7,5.1,14,높음
원자재,4930,1.8,0.04,10900,1.0,0.01,12,중간
배수트렌치,290,7.3,2.75,360,14.9,5.0,15,높음
배터리케이스,420,2.5,0.63,1380,37.3,2.87,15,높음
보링그라우팅,240,1.5,0.65,210,8.3,4.05,15,높음
서스철판,40,0.4,1.12,50,0.0,0.0,2,중간
그레이팅가격,20,1.6,6.29,60,11.3,18.45,15,높음
그리스트랩도면,70,7.0,10.71,70,2.3,3.29,6,중간
전기자전거배터리케이스,10,0.0,0.0,20,1.1,4.17,2,중간
무소음트렌치,1450,41.8,3.08,1080,50.4,5.2,15,높음
인테리어금속,20,0.7,3.04,70,2.0,3.08,15,높음
대구파이프레이저,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
금속커팅,10,0.1,0.71,20,0.3,1.76,14,높음
철재제작,10,0.4,2.38,50,1.0,1.86,15,높음
평철밴딩,20,0.0,0.0,20,0.0,0.0,3,높음
화성밴딩,10,0.4,3.13,20,0.5,2.09,3,높음
화성벤딩,10,0.3,3.04,10,0.0,0.0,3,높음
코일밴딩,< 10,1.0,16.67,10,0.0,0.0,3,높음
각관벤딩,10,2.3,17.65,< 10,0.0,0.0,3,높음
튜브밴딩,30,0.6,1.71,70,0.3,0.49,9,중간
사각파이프밴딩,10,1.3,7.41,20,0.3,1.2,3,높음
사각파이프벤딩,< 10,0.3,8.34,< 10,0.0,0.0,3,높음
각관밴딩,20,1.1,4.92,30,0.0,0.0,3,높음
코일벤딩,10,1.7,16.67,< 10,0.0,0.0,3,높음
각파이프밴딩,70,4.3,6.52,100,1.7,1.72,9,중간
NCT가공,220,4.3,1.99,220,6.7,3.11,15,높음
철재구조물,10,0.3,2.39,10,0.7,6.67,3,높음
CNC업체,20,0.1,0.56,20,0.3,1.45,15,높음
트렌치커버,330,11.3,3.67,410,19.5,5.08,15,높음
환봉벤딩,20,0.7,2.71,10,0.5,2.64,3,높음
베벨가공,20,0.3,1.76,10,0.0,0.0,3,높음
각파이프레이저,< 10,1.0,25.0,< 10,1.0,12.5,1,중간
벤딩가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
각파이프규격,4060,56.8,1.49,3120,209.7,7.18,11,중간
사각파이프,1970,46.1,2.5,3310,136.3,4.42,15,높음
구조관,130,2.7,2.19,100,0.8,0.78,13,중간
아연각파이프,680,23.9,3.73,1450,94.3,7.09,15,높음
파이프포밍,30,2.4,7.48,10,0.7,4.45,5,중간
포밍,770,1.2,0.17,1290,1.8,0.15,15,높음
스텐각파이프,650,23.9,3.94,1040,67.7,6.97,14,높음
파이프타공,30,0.9,2.83,40,0.0,0.0,5,중간
PIPE밴딩,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
창원레이저컷팅,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
각파이프가격,700,48.8,7.45,2170,216.3,10.81,15,높음
산소절단,170,0.9,0.57,320,11.0,3.53,14,높음
함체제작,50,3.3,5.74,10,0.3,3.71,15,높음
스텐레이저컷팅,< 10,0.4,20.0,< 10,0.0,0.0,3,높음
스테인리스업체,< 10,1.0,12.5,10,0.0,0.0,3,높음
스텐업체,< 10,1.0,16.67,< 10,0.0,0.0,3,높음
스탠가공,< 10,0.7,22.23,< 10,0.0,0.0,3,높음
스텐리스제작,10,0.4,3.58,10,0.3,3.04,5,중간
샤링절단,< 10,0.3,3.85,10,0.5,4.55,3,높음
와이어메쉬,1730,29.1,1.8,1650,48.3,3.16,15,높음
부품제작,20,0.3,1.34,10,0.7,4.45,15,높음
철판용접,40,0.7,1.52,40,0.7,1.49,15,높음
주방트랜치,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
CNC벤딩,30,2.4,7.2,< 10,0.0,0.0,8,중간
울산각관,10,2.3,25.93,10,0.3,1.97,3,높음
3차원레이저가공기,10,1.3,12.5,10,0.0,0.0,2,중간
울산레이저,20,1.4,5.72,80,0.4,0.49,7,중간
우드간판제작,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
파이프렉,170,3.7,2.26,200,8.3,4.26,14,높음
스텐무늬판,70,1.0,1.37,20,0.4,2.39,3,높음
스텐베이스판,50,0.8,1.65,50,0.0,0.0,10,중간
레이저절단기가격,10,0.2,2.15,10,0.3,3.71,14,높음
천안절곡,< 10,0.5,13.64,20,0.3,1.59,6,중간
스텐파이프절단판매,20,2.5,10.57,10,0.0,0.0,11,중간
CNC모형절단,20,0.8,5.36,10,0.0,0.0,4,낮음
프레스제작,20,0.7,2.95,10,0.7,6.07,15,높음
프레스금형제작업체,< 10,0.7,9.53,< 10,0.0,0.0,3,높음
철판제작업체,< 10,0.0,0.0,< 10,0.3,11.12,3,높음
프레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
프레스금형가공,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
판금용접,50,0.9,1.58,170,1.0,0.63,15,높음
알미늄제작,10,1.0,8.4,20,1.0,3.85,11,중간
스테인레스컷팅,< 10,0.6,8.34,10,0.0,0.0,2,중간
철박스,180,3.1,1.87,250,0.0,0.0,15,높음
울산절곡,10,0.0,0.0,< 10,0.0,0.0,0,낮음
남양주절곡,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
오산절곡,< 10,1.0,50.0,< 10,0.0,0.0,1,중간
시흥절곡,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
대전절곡,10,0.0,0.0,40,0.0,0.0,2,중간
이천절곡,< 10,0.0,0.0,10,0.0,0.0,1,중간
파이프피어싱,< 10,0.3,16.67,10,0.0,0.0,3,높음
핸드레일제작,20,1.1,5.07,10,0.0,0.0,13,중간
유리연마,80,1.1,1.34,250,1.8,0.73,15,높음
금속가구,70,5.2,7.33,120,7.5,6.35,15,높음
제관,1070,4.8,0.48,1270,4.3,0.36,15,높음
단조핸드레일,< 10,1.5,25.5,10,0.0,0.0,9,중간
FIBERLASER,90,0.3,0.33,40,1.7,4.17,15,높음
U벤딩,< 10,0.0,0.0,< 10,0.0,0.0,3,낮음
U밴딩,10,1.5,10.26,< 10,0.0,0.0,3,높음
의료부품,< 10,0.7,13.34,10,0.7,6.07,3,높음
스테인레스제작업체,< 10,0.0,0.0,< 10,0.0,0.0,15,높음
금속판금,10,0.0,0.0,< 10,0.0,0.0,1,중간
살바니니,80,1.6,2.14,60,0.0,0.0,3,높음
아마다,230,2.7,1.21,330,10.7,3.38,15,높음
(주)티에스티,70,0.0,0.0,150,0.0,0.0,0,낮음
반도체프레임,20,0.0,0.0,20,0.7,3.18,3,높음
SUS,3820,11.9,0.33,3970,12.0,0.32,15,높음
아마다절곡기,70,2.9,4.27,130,10.1,7.77,13,중간
스마트공장,3520,16.9,0.52,1410,13.0,0.98,15,높음
후레임,220,0.8,0.4,370,0.8,0.22,14,높음
생산자동화,290,2.5,0.93,210,4.0,2.03,15,높음
케이스제작,780,14.3,1.92,1830,42.7,2.51,15,높음
AMADA,80,1.4,1.69,100,1.3,1.3,15,높음
반도체장비,980,2.1,0.22,1500,0.7,0.05,15,높음
지주간판,790,12.1,1.69,660,19.0,2.99,15,높음
현수막게시대,560,13.3,2.49,280,17.5,7.02,15,높음
절곡기,900,16.2,1.84,1100,41.0,4.03,15,높음
간판종류,890,23.7,2.82,2390,103.2,4.64,15,높음
외장판넬,160,9.1,6.13,280,12.9,4.65,15,높음
서브랙,30,0.5,1.4,20,0.8,3.0,15,높음
철공소,770,8.9,1.23,2330,85.0,3.89,15,높음
공장자동화설비,90,1.9,2.03,70,1.7,2.35,15,높음
초정밀가공,40,1.7,3.94,20,0.0,0.0,15,높음
현수막거치대,620,17.7,3.01,740,18.0,2.67,15,높음
중고절곡기,90,7.5,8.19,150,16.0,11.2,15,높음
카바,560,0.6,0.12,1980,6.3,0.35,15,높음
철제프레임,660,7.5,1.22,1770,35.3,2.12,15,높음
철골구조,640,8.9,1.48,600,17.8,3.16,15,높음
박판가공,20,1.6,8.03,10,0.0,0.0,7,중간
SHELF,3640,0.0,0.0,11100,2.0,0.02,6,중간
포토존,2490,24.9,1.07,5920,74.5,1.36,15,높음
공장자동화시스템,80,2.1,2.89,70,0.7,1.0,15,높음
아마다펀칭기,10,1.1,6.67,20,1.2,5.41,3,높음
공장자동화,520,8.4,1.7,420,5.3,1.36,15,높음
철주문제작,10,0.6,3.73,10,1.3,10.26,13,중간
철물제작,100,4.2,4.43,130,12.0,9.53,15,높음
포인트간판,380,10.9,3.06,580,17.3,3.27,15,높음
콘솔데스크,380,16.2,4.61,390,36.3,9.97,15,높음
비철금속가공,< 10,0.2,2.78,< 10,0.0,0.0,14,높음
알루미늄제작업체,< 10,0.1,4.77,< 10,0.0,0.0,7,중간
철재계단,220,9.9,4.62,440,29.8,7.2,15,높음
콘트롤박스,480,12.9,2.86,630,24.0,4.09,15,높음
철골계단,270,4.0,1.47,90,0.3,0.38,15,높음
철제제작,70,2.3,3.44,170,15.4,9.58,15,높음
판금제관,40,0.3,0.76,50,0.0,0.0,3,높음
아마다절단기,10,1.3,10.72,< 10,0.0,0.0,12,중간
계단제작,110,4.3,4.17,300,19.0,6.69,15,높음
수배전반,1450,14.1,1.03,860,28.7,3.58,15,높음
자동화기계,290,14.5,5.34,310,15.4,5.24,15,높음
아마다샤링기,20,1.3,5.8,10,0.3,2.33,3,높음
프레임제작,150,3.9,2.67,210,11.7,5.7,15,높음
철골,940,9.9,1.11,1150,25.3,2.36,15,높음
수배전반제조,< 10,0.7,11.12,< 10,0.0,0.0,3,높음
PLC,7600,12.9,0.19,8170,35.7,0.47,15,높음
배전반,2400,7.8,0.35,2630,16.0,0.66,15,높음
의료기기제작,30,1.2,4.14,20,0.7,2.67,15,높음
채널간판,1130,12.9,1.23,1540,34.5,2.45,15,높음
유압절단기,190,4.3,2.34,500,19.5,4.09,15,높음
갈바프레임,120,0.7,0.61,130,0.5,0.4,13,중간
잡철,150,2.1,1.39,350,3.0,0.94,15,높음
철제가구제작,30,2.1,5.78,90,16.3,18.71,15,높음
프레스금형,860,13.6,1.66,700,15.2,2.25,15,높음
간판프레임,30,1.0,2.82,40,0.0,0.0,13,중간
칠러제작,< 10,0.1,1.79,< 10,0.0,0.0,11,중간
장비프레임,< 10,1.0,33.34,< 10,0.8,11.12,1,중간
챔버용접,< 10,0.0,0.0,10,0.0,0.0,3,높음
진공챔버제작,10,0.8,7.59,< 10,0.0,0.0,15,높음
반도체장비제작,< 10,0.0,0.0,10,0.0,0.0,3,높음
차량용방향제디자인,< 10,0.0,0.0,10,0.0,0.0,3,높음
스틸용접,< 10,0.4,7.15,10,0.0,0.0,3,높음
AMADA절곡기,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
제조업,2730,3.4,0.14,3490,0.3,0.02,15,높음
주철용접,50,2.0,3.71,100,0.0,0.0,3,높음
함체,520,5.8,1.18,330,1.5,0.48,15,높음
프레임용접,< 10,0.3,4.77,20,0.0,0.0,3,높음
철용접,20,0.0,0.0,60,0.7,1.13,3,높음
절단기가격,< 10,0.0,0.0,50,2.5,5.56,15,높음
절곡기날,20,4.3,17.08,30,2.6,6.76,5,중간
업체검색,210,2.4,1.18,70,2.0,2.71,15,높음
워키움,110,0.0,0.0,30,2.0,6.07,1,중간
철제작,30,1.4,4.0,60,7.7,12.37,15,높음
주물용접,160,1.4,0.91,600,17.3,3.02,15,높음
프레스가공업체,20,1.3,7.02,10,0.7,4.77,15,높음
사각파이프가공,< 10,0.7,10.53,< 10,0.4,4.55,3,높음
